,x,y,truth,sensor_hq,sensor_lq
57,0.9937421777221527,0.9299123904881101,0.7320261437908497,0.7340139014597142,0.8914604230962241
58,0.9612015018773468,0.8498122653316645,0.8300653594771242,0.8478861861757633,1.132524677251591
59,0.22903629536921152,0.47309136420525655,0.33333333333333337,0.34446171034840684,0.2582405331908367
60,0.9474342928660826,0.1376720901126408,0.803921568627451,0.8230175009197199,1.1081479171742628
61,0.6670838548185232,0.27784730913642053,0.8339869281045752,0.8369288985327018,1.1091172309194197
62,0.18648310387984982,0.8598247809762203,0.47320261437908506,0.4852728278909952,0.5048164651816875
63,0.7784730913642053,0.39424280350438046,0.8313725490196079,0.8059338201733487,1.12175380136894
64,0.7834793491864831,0.25406758448060074,0.7411764705882353,0.7411878549883172,1.2317811989965977
65,0.8873591989987485,0.2690863579474343,0.7725490196078432,0.7885937024799387,0.995417054085079
66,0.4668335419274093,0.7409261576971213,0.6967320261437908,0.7014442778842018,0.712106617524437
67,0.55819774718398,0.42302878598247806,0.54640522875817,0.5623828585986711,0.800510986051769
68,0.574468085106383,0.6708385481852315,0.4562091503267973,0.4839027665778155,0.1263302198920756
69,0.7634543178973717,0.12140175219023774,0.673202614379085,0.6674647460938291,0.7203396219877585
70,0.2903629536921152,0.772215269086358,0.8274509803921569,0.8456156696597323,0.59755524040834
71,0.8548185231539425,0.12765957446808507,0.8313725490196079,0.8090779443874246,0.8909093183530745
72,0.392991239048811,0.9899874843554443,0.7764705882352941,0.8047361588604293,1.01912618673558
73,0.10638297872340426,0.41551939924906134,0.5385620915032681,0.5736319964988602,0.41446310446257284
74,0.7008760951188986,0.5344180225281602,0.5947712418300655,0.611150762258408,0.5941219582928008
75,0.8848560700876096,0.9449311639549437,0.5790849673202614,0.5643050799943393,0.7794786591982579
76,0.3579474342928661,0.17647058823529405,0.403921568627451,0.42022582981444134,0.5526385248705783
77,0.1376720901126408,0.9161451814768461,0.5137254901960784,0.5210838190674508,0.5228278518974808
78,0.6858573216520651,0.5056320400500626,0.6235294117647059,0.6750964351361856,0.43081785112803644
79,0.9987484355444306,0.4317897371714643,0.5137254901960784,0.5355962735133526,0.7528673889402553
80,0.8523153942428036,0.7822277847309136,0.542483660130719,0.5811498647310193,0.3931835621844979
81,0.3717146433041302,0.3204005006257822,0.34509803921568627,0.3605281187630498,0.2550330343446409
82,0.34668335419274093,0.03504380475594493,0.5032679738562091,0.49862054682024376,0.6344822204592973
83,0.0262828535669587,0.2978723404255319,0.5633986928104575,0.5593154963731112,0.34337892027305145
84,0.6896120150187734,0.8460575719649561,0.8013071895424837,0.8057988772698854,0.8770641415079159
85,0.8347934918648311,0.5406758448060075,0.4954248366013072,0.5168110851721094,0.5057642271017606
86,0.33416770963704634,0.2665832290362954,0.4300653594771242,0.46249014138864236,0.6016882229232721
87,0.015018773466833543,0.5969962453066333,0.37516339869281046,0.37866267222800615,0.5084990684610735
88,0.9424280350438048,0.2428035043804756,0.6418300653594771,0.6562503685404668,0.6220175679155586
89,0.39173967459324155,0.2991239048811014,0.3503267973856209,0.34564116370508075,0.17647553560361057
90,0.14643304130162704,0.46808510638297873,0.4718954248366013,0.497828472922948,0.6034101572578545
91,0.6933667083854819,0.42553191489361697,0.8248366013071895,0.8796252076994187,1.0169132189266898
92,0.6295369211514393,0.23028785982478095,0.6313725490196078,0.6610566928895357,0.5018712548557581
93,0.9274092615769712,0.22528160200250313,0.6601307189542485,0.6821324164833857,0.704580904078586
94,0.690863579474343,0.6382978723404256,0.46405228758169936,0.4770132921241948,0.38689066654477605
95,0.18397997496871088,0.2152690863579474,0.4248366013071896,0.4216560929058547,0.5945804360096502
96,0.45807259073842305,0.9286608260325406,0.8300653594771242,0.8600276235076902,1.1103212721059417
97,0.33416770963704634,0.08886107634543172,0.4666666666666667,0.5005490848231859,0.7034738413050927
98,0.21151439299123906,0.8573216520650814,0.469281045751634,0.4611416152153351,0.7003099766451597
99,0.311639549436796,0.49561952440550683,0.3647058823529412,0.3749726774815736,0.4540643251265896
100,0.9561952440550688,0.8635794743429286,0.8326797385620915,0.82263737847186,1.0495300085269474
101,0.9899874843554444,0.44806007509386736,0.5084967320261438,0.529314065583614,0.42332898403333197
102,0.13516896120150187,0.3479349186483104,0.5450980392156863,0.533404383780277,0.5639132059336075
103,0.7171464330413017,0.2690863579474343,0.8300653594771242,0.829870390019433,0.8608065155394358
104,0.2615769712140175,0.7909887359198999,0.542483660130719,0.5545563126677817,0.4896516067492509
105,0.8598247809762203,0.5043804755944932,0.5032679738562091,0.5026398723893007,0.8594051896369579
106,0.19148936170212766,0.5306633291614518,0.37254901960784315,0.36792153672590583,0.26616504681621017
107,0.15394242803504382,0.5043804755944932,0.44705882352941184,0.4301820840542139,0.4203836893028449
108,0.14893617021276595,0.9073842302878599,0.5111111111111111,0.4923214392942678,0.622164704140348
109,0.9824780976220275,0.5694618272841051,0.5620915032679739,0.5604653694977465,0.4828432316218568
110,0.2165206508135169,0.5219023779724656,0.3555555555555555,0.3705704371406657,0.3913761924739352
111,0.9762202753441802,0.2653316645807259,0.5398692810457517,0.552447572331967,0.7915591564422108
112,0.9411764705882353,0.6332916145181477,0.4993464052287582,0.5313267915720576,0.5542775660844207
113,0.2553191489361702,0.10387984981226528,0.5267973856209152,0.5440980966436342,0.7719210064029657
114,0.13266583229036297,0.8297872340425532,0.5490196078431373,0.5581654639430778,0.6522353356224593
115,0.5644555694618273,0.8335419274092616,0.7084967320261437,0.7096676664066581,1.0365081185224305
116,0.4455569461827284,0.867334167709637,0.8222222222222223,0.8245568550412522,0.8005327530661891
117,0.32290362953692114,0.42302878598247806,0.33986928104575165,0.340157486801602,0.505659174921161
118,0.16645807259073842,0.5081351689612015,0.42875816993464044,0.444572493521613,0.3035796485481313
119,0.2403003754693367,0.07509386733416767,0.44967320261437904,0.44050955164163985,0.2827358700256698
120,0.7872340425531915,0.5181476846057571,0.5620915032679739,0.5467087692216728,1.0312422804181571
121,0.6345431789737171,0.609511889862328,0.3686274509803922,0.3918226034876065,0.30135961618076795
122,0.7271589486858573,0.8060075093867334,0.6130718954248366,0.6430205532361547,0.7655720761932048
123,0.11764705882352941,0.04505632040050056,0.542483660130719,0.5408236551379975,0.5475052417523163
124,0.1964956195244055,0.46933667083854813,0.42222222222222217,0.44268224747725704,0.4116274966857529
125,0.6382978723404256,0.7058823529411764,0.48235294117647065,0.4910953335759707,0.2987410432419314
126,0.9386733416770964,0.7809762202753442,0.7098039215686274,0.7552560893819651,0.9538663816277375
127,0.9198998748435545,0.1652065081351689,0.7816993464052288,0.784489403644657,0.660089726626443
128,0.5531914893617021,0.7784730913642053,0.6784313725490196,0.701631116668112,0.7415872837246442
129,0.9712140175219024,0.5118898623279099,0.5176470588235293,0.5513355145225648,0.5363245510862308
130,0.19148936170212766,0.7496871088861077,0.5359477124183007,0.5482630012448892,0.6656455660812172
131,0.08635794743429287,0.899874843554443,0.5699346405228758,0.569928996551662,0.6418906322817122
132,0.6683354192740927,0.6420525657071339,0.3921568627450981,0.3929523733266021,0.36889434841450436
133,0.8122653316645807,0.25907384230287855,0.6352941176470588,0.6431345094555454,0.8786432206658472
134,0.1739674593241552,0.7471839799749687,0.5202614379084969,0.560568806229985,0.6076988841246089
135,0.2390488110137672,0.851063829787234,0.5098039215686274,0.5031865780365159,0.531412743743192
136,0.723404255319149,0.11514392991239042,0.7307189542483661,0.7436516477458609,0.6525935057133336
137,0.9962453066332917,0.755944931163955,0.6967320261437908,0.6941694424869362,0.9675171733994015
138,0.1639549436795995,0.20650813516896116,0.41960784313725485,0.4506634066320148,0.4363986535667348
139,0.7071339173967459,0.6683354192740927,0.4392156862745098,0.4379061149354697,0.5779381043595695
140,0.823529411764706,0.8210262828535669,0.5006535947712418,0.5047758502683413,0.5716030239522047
141,0.5794743429286608,0.47684605757196497,0.49150326797385613,0.5141985542237621,0.7024242230579243
142,0.8022528160200251,0.07759699624530658,0.6183006535947713,0.6175248410362739,0.833986128833614
143,0.20150187734668337,0.9136420525657072,0.45490196078431366,0.4613093271425037,0.38206065721471927
144,0.0525657071339174,0.7897371714643304,0.5267973856209152,0.5346369350980705,0.6092366951816529
145,0.13266583229036297,0.41426783479349183,0.5267973856209149,0.5447111581941657,0.5708924382157969
146,0.934918648310388,0.9887359198998749,0.7830065359477124,0.7982407074813721,1.0605515270473092
147,0.9123904881101377,0.6332916145181477,0.5294117647058825,0.5333658967959971,0.9174058499423735
148,0.5494367959949937,0.9774718397997497,0.7176470588235294,0.7243190383299947,0.6380606816528227
149,0.0050062578222778474,0.9536921151439299,0.6326797385620915,0.632709476260614,0.815871696893973
150,0.8936170212765958,0.244055068836045,0.7764705882352941,0.7679523356609304,1.0588490691226198
151,0.7809762202753442,0.934918648310388,0.8313725490196079,0.8398742398043499,0.7634306223137519
152,0.6983729662077597,0.9599499374217773,0.8274509803921569,0.8460346833786472,0.6485295913005249
153,0.3354192740926158,0.7672090112640801,0.8366013071895425,0.8474021730197567,0.11946849628212852
154,0.09261576971214018,0.33917396745932415,0.5594771241830065,0.5339905117666267,0.7589938653025579
155,0.23779724655819776,0.8585732165206508,0.5084967320261438,0.517147988249823,0.43624917955670833
156,0.3016270337922403,0.17396745932415514,0.42614379084967324,0.4327411874188232,0.40424216342071817
157,0.07384230287859825,0.3504380475594493,0.5450980392156863,0.5504660916753137,0.4645412064805913
158,0.3591989987484355,0.2715894868585732,0.3921568627450981,0.3818094502524126,0.521994218589967
159,0.9161451814768461,0.5957446808510638,0.5215686274509805,0.5296084334938573,0.5343089352599453
160,0.0,0.47434292866082606,0.4392156862745098,0.46438867535675565,0.6439591534532362
161,0.8585732165206509,0.5607008760951189,0.5228758169934642,0.5208992604237235,0.7602810036226557
162,0.7158948685857321,0.2903629536921152,0.8300653594771242,0.8251790831375485,0.6958958978664225
163,0.5832290362953693,0.609511889862328,0.3830065359477125,0.39507224981704225,0.32051468603662947
164,0.9198998748435545,0.1939924906132665,0.7032679738562091,0.7181149266851693,0.9074596476207388
165,0.44430538172715894,0.04630788485607007,0.34901960784313724,0.35292238470259124,0.18295930852220166
166,0.6220275344180225,0.5594493116395494,0.3921568627450981,0.42003005871472826,0.21538874174076295
167,0.9061326658322904,0.818523153942428,0.6653594771241831,0.6900310349514901,0.8099899196229884
168,0.9962453066332917,0.7121401752190237,0.584313725490196,0.6083236643740019,0.5265060189410169
169,0.5506883604505632,0.03504380475594493,0.5555555555555556,0.5674832571700601,0.6827265292061314
170,0.1376720901126408,0.6157697121401753,0.37254901960784315,0.3682008682915217,0.4497194768805815
171,0.5068836045056321,0.6382978723404256,0.4535947712418301,0.46115272784828176,0.2232112843225535
172,0.5819774718397998,0.9561952440550688,0.7281045751633988,0.7389543403198252,0.6299508192485679
173,0.7334167709637046,0.39674593241551936,0.8300653594771242,0.8365315962063776,0.9684133587289874
174,0.11639549436795996,0.2503128911138923,0.4601307189542484,0.4378690911481695,0.41129446745271725
175,0.0625782227784731,0.04255319148936165,0.0,0.008218859322369099,0.04079905152320862
176,0.4693366708385482,0.19899874843554444,0.481045751633987,0.49513258638642776,0.521729827105457
177,0.9624530663329162,0.01126408010012514,0.8339869281045752,0.8481164558111302,1.002490399261247
178,0.34918648310387984,0.08010012515644549,0.4483660130718954,0.4550195351667087,0.3166625876941582
179,0.08760951188986232,0.7959949937421777,0.5673202614379085,0.5684685193213267,0.6368673040600596
180,0.39173967459324155,0.09637046307884856,0.3686274509803922,0.3616089296025067,0.44762009736655217
181,0.09762202753441802,0.7471839799749687,0.47973856209150334,0.49223920557504597,0.698082086178616
182,0.1113892365456821,0.6257822277847309,0.3359477124183007,0.3445325715803744,0.194725182586174
183,0.15894868585732166,0.05757196495619521,0.5254901960784315,0.5360770654906882,0.5442516992738413
184,0.8485607008760951,0.6257822277847309,0.5137254901960784,0.5278413763185917,0.41225722156563543
185,0.43679599499374216,0.3516896120150188,0.4065359477124183,0.4071480229501568,0.4043863505172694
186,0.6620775969962454,0.1652065081351689,0.677124183006536,0.6841066496685266,0.563556699472841
187,0.6170212765957447,0.7922403003754693,0.5764705882352941,0.5906450119805369,0.5652623782119972
188,0.09261576971214018,0.41927409261576964,0.5385620915032681,0.5405116652307758,0.29331976150433187
189,0.48185231539424284,0.7058823529411764,0.5686274509803921,0.5830502975552689,0.8270299515639657
190,0.21902377972465584,0.5206508135168961,0.3084967320261437,0.30486938199873603,0.47678865776907275
191,0.7647058823529412,0.6220275344180225,0.4745098039215686,0.4650010371064249,0.4147217529475515
192,0.8785982478097623,0.18147684605757197,0.8091503267973856,0.7863056098876918,1.1720863509330846
193,0.19274092615769714,0.6357947434292865,0.3647058823529411,0.3657244131636029,0.5222338172443476
194,0.6520650813516896,0.4893617021276596,0.607843137254902,0.6059472987096763,1.0077647917581551
195,0.4518147684605757,0.25907384230287855,0.40784313725490196,0.4115707711630845,0.3385572359264667
196,0.718397997496871,0.34292866082603257,0.8300653594771242,0.8565691705124623,0.8366758076601032
197,0.83729662077597,0.08886107634543172,0.803921568627451,0.8015281339075849,1.280333245860546
198,0.0025031289111389237,0.886107634543179,0.6026143790849674,0.6138682640747644,0.5229549572885654
199,0.03754693366708386,0.5356695869837296,0.37777777777777777,0.38511069391367686,0.36992258309155546
200,0.6433041301627034,0.20150187734668334,0.6261437908496732,0.6468968360331703,0.1729757174185806
201,0.29161451814768463,0.33917396745932415,0.3921568627450981,0.41056038438004905,0.2608549918665116
202,0.5682102628285357,0.020025031289111372,0.5006535947712418,0.5079742706803924,0.17346205719296648
203,0.1051314142678348,0.8573216520650814,0.6130718954248366,0.6242994389834496,0.3917621657769425
204,0.9361702127659575,0.04380475594493116,0.7869281045751634,0.7934809479096695,1.1407311915153788
205,0.37922403003754696,0.6345431789737171,0.45620915032679743,0.45708866700658796,0.5012110526305655
206,0.6120150187734669,0.36170212765957444,0.738562091503268,0.7690440875972555,0.9504213087046378
207,0.9637046307884857,0.276595744680851,0.5686274509803921,0.5844537274743363,0.7171154946488776
208,0.918648310387985,0.22903629536921144,0.7215686274509804,0.7344209495510085,1.0960243372203204
209,0.5294117647058824,0.4055068836045056,0.515032679738562,0.5432054463167022,0.4766467067823767
210,0.4618272841051314,0.7634543178973717,0.8209150326797385,0.85487425807793,0.5073145257663092
211,0.6858573216520651,0.5757196495619524,0.47973856209150334,0.5024061316784576,0.7518584354405308
212,0.6495619524405507,0.7071339173967459,0.4562091503267973,0.4663787117736678,0.340758784277416
213,0.904881101376721,0.8210262828535669,0.6601307189542485,0.6864229390599186,0.71300685962455
214,0.6758448060075094,0.12765957446808507,0.6679738562091504,0.6964900117759689,0.9057310888441719
215,0.642052565707134,0.5131414267834793,0.5098039215686274,0.5186708207681316,0.7741406751044944
216,0.4430538172715895,0.27784730913642053,0.4156862745098039,0.43469806622773527,0.20967394740683912
217,0.2903629536921152,0.4067584480600751,0.34901960784313724,0.34917733248474764,0.32033568861079925
218,0.7609511889862328,0.12640801001251567,0.669281045751634,0.65716741478995,0.6581072246890395
219,0.37672090112640805,0.4042553191489362,0.3686274509803922,0.386325568735195,0.5261371850200576
220,0.4793491864831039,0.33291614518147683,0.47973856209150334,0.4859359145329327,0.5375806481439779
221,0.2928660826032541,0.1902377972465582,0.43137254901960786,0.4194788454152051,0.706138770563687
222,0.15143929912390489,0.4292866082603254,0.5045751633986928,0.5413547187847276,0.7516547949420581
223,0.17647058823529413,0.818523153942428,0.45490196078431366,0.4832846009995699,0.6685454417510088
224,0.5306633291614519,0.24906132665832292,0.5738562091503268,0.578009413062603,0.7102160825794342
225,0.5657071339173968,0.5619524405506884,0.4,0.4154845831194402,0.5561854471620475
226,0.18022528160200252,0.7471839799749687,0.5228758169934642,0.5396973513903305,0.5910250338919922
227,0.41301627033792243,0.6795994993742178,0.6444444444444444,0.6492152405686913,0.6710246223557622
228,0.8172715894868586,0.9411764705882353,0.8313725490196079,0.8272547231391966,1.0477041072660118
229,0.7284105131414268,0.08760951188986232,0.7241830065359478,0.7183957385618989,0.7779453528849508
230,0.5632040050062579,0.39674593241551936,0.6169934640522876,0.6359156506354657,0.711743752842078
231,0.8836045056320401,0.8498122653316645,0.5973856209150326,0.5982536618569064,0.6334079167149185
232,0.5006257822277848,0.7133917396745932,0.5372549019607844,0.520952685223859,0.5420640519565493
233,0.7834793491864831,0.5782227784730913,0.5960784313725489,0.6021029632532208,0.6941139772406901
234,0.30788485607008764,0.7471839799749687,0.8274509803921569,0.7921499028352597,1.260014233633383
235,0.5844806007509387,0.4806007509386734,0.5098039215686274,0.5187015352501543,0.682595121435245
236,0.40550688360450565,0.6821026282853566,0.6274509803921569,0.6406693207870744,0.7874180251536335
237,0.3742177722152691,0.28535669586983725,0.3712418300653595,0.3740698094386083,0.3276895817024035
238,0.7121401752190238,0.506883604505632,0.6758169934640523,0.6961762422531677,0.8234987372129474
239,0.295369211514393,0.05006257822277849,0.48758169934640516,0.506330630738146,0.3186794610401107
240,0.3742177722152691,0.7033792240300376,0.5660130718954248,0.5866904958314866,0.6186966047065589
241,0.8498122653316647,0.04881101376720898,0.7764705882352941,0.7622947776298631,0.7407999343393143
242,0.772215269086358,0.5031289111389237,0.6287581699346405,0.6153257582873739,0.9074050462880691
243,0.7346683354192741,0.018773466833541863,0.7333333333333334,0.7330545374308602,0.7351905259954818
244,0.27909887359199,0.31163954943679595,0.4209150326797385,0.4358264887610013,0.41288347624372684
245,0.45056320400500627,0.9724655819774718,0.8300653594771242,0.8441031765844452,0.8516353303673618
246,0.17772215269086358,0.9624530663329162,0.45490196078431366,0.4798692590829389,0.5293195473482893
247,0.9073842302878599,0.9499374217772215,0.6980392156862745,0.7161394845583403,0.5026048607364852
248,0.6032540675844806,0.34167709637046306,0.7568627450980392,0.7752327522699209,0.41807765647391426
249,0.26282853566958697,0.5494367959949937,0.3882352941176471,0.40224418693811687,0.27522793879532514
250,0.7809762202753442,0.7672090112640801,0.44313725490196076,0.4504099603364275,0.5897978098990334
251,0.028785982478097622,0.3516896120150188,0.515032679738562,0.4892264145729935,0.5991147449288329
252,0.5356695869837297,0.2640801001251565,0.5725490196078431,0.582653230600067,0.5896564156801731
253,0.5081351689612015,0.2916145181476846,0.5437908496732027,0.5650398035646257,0.5032890020956484
254,0.04380475594493116,0.16896120150187732,0.007843137254901933,-0.0014848380173313955,0.09362714860000301
255,0.4230287859824781,0.7809762202753442,0.8274509803921569,0.862490884905736,1.0914374138713319
256,0.47684605757196497,0.6808510638297872,0.6000000000000001,0.6019895607300089,0.6634898913946651
257,0.5394242803504381,0.8035043804755945,0.7267973856209151,0.7359687601683298,0.7654615262021371
258,0.3617021276595745,0.7809762202753442,0.7751633986928105,0.7902751757114668,0.9530899995337447
259,0.011264080100125157,0.19899874843554444,0.5686274509803921,0.5675113503782717,0.818431029419099
260,0.1051314142678348,0.22528160200250313,0.4235294117647058,0.42886586614743993,0.3821378005959886
261,0.27784730913642053,0.46808510638297873,0.392156862745098,0.39031909015065136,0.30801075952318213
262,0.36545682102628285,0.772215269086358,0.738562091503268,0.7173031052245157,0.7782574933990999
263,0.006257822277847309,0.3541927409261577,0.522875816993464,0.515541239816572,0.1908805768218385
264,0.6971214017521903,0.9874843554443054,0.8274509803921569,0.8258930402809305,1.0874943293897452
265,0.8460575719649562,0.1927409261576971,0.7241830065359478,0.7454362693993108,0.8931364263435897
266,0.5869837296620776,0.4793491864831039,0.5163398692810457,0.5257611274350534,0.6040056677849539
267,0.49061326658322907,0.5782227784730913,0.3477124183006536,0.3697509387480763,0.44516093328483974
268,0.3942428035043805,0.571964956195244,0.4130718954248366,0.42757697952712925,0.3172959377567568
269,0.8110137672090113,0.7334167709637046,0.4509803921568627,0.4824932188207109,0.59421508301468
270,0.010012515644555695,0.5381727158948686,0.3947712418300654,0.4266483932910937,0.5812755758001747
271,0.772215269086358,0.9386733416770964,0.8313725490196079,0.8368796804432738,0.9230457737832714
272,0.38423028785982477,0.6508135168961202,0.4888888888888888,0.49114446813409895,0.6949846683061929
273,0.6983729662077597,0.3817271589486858,0.8300653594771242,0.8505385948891016,0.45942297257082837
274,0.6871088861076345,0.6057571964956194,0.4418300653594771,0.45538837752341504,0.23900906669167704
275,0.16645807259073842,0.3304130162703379,0.5359477124183007,0.5524722003410856,0.6008572287636754
276,0.7021276595744681,0.1351689612015019,0.7777777777777778,0.7736288800160092,1.2625963944749954
277,0.42177722152690866,0.2403003754693367,0.3503267973856209,0.3822083894148809,0.5475675576345461
278,0.7909887359198999,0.41927409261576964,0.8104575163398693,0.8446065094703816,0.5860293634133957
279,0.8560700876095119,0.47434292866082606,0.5411764705882354,0.5531331354761084,0.7366579064471491
280,0.3779724655819775,0.09386733416770965,0.38692810457516347,0.3934373769465061,0.5669708967955907
281,0.723404255319149,0.3779724655819775,0.8300653594771242,0.8319688088673387,1.098193063000262
282,0.3642052565707134,0.20525657071339176,0.43137254901960786,0.44510663974626596,0.7072525670533111
283,0.5281602002503129,0.14518147684605753,0.47320261437908495,0.46331362278036536,0.6295106475315299
284,0.3642052565707134,0.36795994993742176,0.3359477124183007,0.368873579367359,0.40670585816145627
285,0.49061326658322907,0.2653316645807259,0.5633986928104575,0.5735050206872443,0.48655308940558856
286,0.6120150187734669,0.6783479349186483,0.4718954248366013,0.5162843840791222,0.5096994359358601
287,0.2428035043804756,0.5757196495619524,0.4013071895424837,0.4191909647135454,0.42475376959878824
288,0.24405506883604505,0.41802252816020025,0.4013071895424837,0.41026276638812886,0.388548302511214
289,0.03254067584480601,0.28035043804755944,0.027450980392156876,0.03425373822114722,0.1132154378092749
290,0.8110137672090113,0.9036295369211514,0.6300653594771242,0.6421643363989029,0.5477713006116713
291,0.10387984981226533,0.7171464330413015,0.38169934640522885,0.371525112350208,0.3435177454343547
292,0.7221526908635795,0.8022528160200251,0.615686274509804,0.613436305205876,0.8390195822529084
293,0.969962453066333,0.36545682102628285,0.542483660130719,0.5269900714519978,0.6277128367052445
294,0.6257822277847309,0.7083854818523154,0.5045751633986928,0.5182307861545411,0.7874791192404818
295,0.704630788485607,0.7984981226533167,0.6248366013071895,0.6389488710579451,0.5207617846833517
296,0.8197747183979975,0.9461827284105131,0.8339869281045752,0.8439379628171216,1.1641642079687027
297,0.028785982478097622,0.0838548185231539,0.0,0.005635823123157024,-0.03320159390568733
298,0.9086357947434293,0.3742177722152691,0.6601307189542485,0.6594187490967626,0.6257127201544315
299,0.10012515644555695,0.9624530663329162,0.5450980392156863,0.5580901605875503,0.7747308424341458
