x,y,truth,sensor_hq,sensor_mq,sensor_lq,agg_truth,pixel_hq,pixel_mq,pixel_lq
4347787.5,4089737.5,29.647226333618164,31.18918554802701,30.75111520054378,28.08396743592916,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4354612.5,4090412.5,68.18390655517578,72.63422205425336,67.81713674574637,117.4704559045204,261.6900939941406,265.8852233886719,257.5369873046875,150.7205352783203
4348162.5,4097237.5,210.8871917724609,210.9412422646343,240.5507537661996,189.07384661624724,317.5165100097656,313.7133483886719,318.55645751953125,319.41473388671875
4354262.5,4090112.5,60.53001403808594,62.77130868510408,65.22465156170045,72.69928977960483,306.490966796875,290.72467041015625,345.4787292480469,369.0600280761719
4347362.5,4091737.5,92.76991271972656,92.76595745206671,102.58320148827929,102.7999335086918,227.4427032470703,231.1383056640625,265.5809326171875,276.4811706542969
4351837.5,4093712.5,243.8777313232422,244.1666909513439,238.54344348498495,124.4682370272266,423.7171020507813,411.7533874511719,450.4582214355469,659.5602416992188
4347037.5,4096362.5,188.2198181152344,191.3222791724126,196.4822825864019,248.3557701192056,227.27169799804688,229.469970703125,216.12548828125,117.4131317138672
4345212.5,4093212.5,133.74415588378906,134.79242672215855,129.6898217990618,73.57107368048501,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4346137.5,4087287.5,140.22337341308594,147.07004534248628,172.38304093500582,167.32859026874772,288.7030639648437,286.3502197265625,251.7847442626953,233.013427734375
4347262.5,4096812.5,165.63140869140625,167.86424770105708,175.55670260662382,81.42006893206228,227.4427032470703,231.1383056640625,265.5809326171875,276.4811706542969
4342787.5,4096812.5,315.72369384765625,322.5694146292196,364.1480641778465,391.9010685153857,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4345562.5,4089662.5,181.4289093017578,183.42544390691296,204.6531570414817,241.7723486633685,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4348512.5,4095162.5,119.86876678466795,119.2298704753737,116.61446669511778,90.36471774201036,317.5165100097656,313.7133483886719,318.55645751953125,319.41473388671875
4343387.5,4089237.5,423.6722106933594,428.32631215421,504.7926585848904,323.8721424528133,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4351462.5,4089262.5,56.62631607055664,56.63803132677028,54.49785306782063,59.07343101439248,423.7171020507813,411.7533874511719,450.4582214355469,659.5602416992188
4351212.5,4097687.5,392.0895080566406,393.41727260980207,461.71639780366166,256.620731039327,418.5350646972656,423.2973327636719,401.34417724609375,470.5167541503906
4343687.5,4088362.5,351.18072509765625,346.455069247806,401.1797703238674,336.2038676679274,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4343937.5,4089887.5,404.9311218261719,395.4893152296365,362.0889897760269,296.33724270681194,306.9895324707031,316.9093017578125,295.8344421386719,351.7964782714844
4347437.5,4095712.5,164.09254455566406,165.21069850190253,156.53644194022013,93.68976997562493,227.4427032470703,231.1383056640625,265.5809326171875,276.4811706542969
4347937.5,4087362.5,132.7318878173828,133.2466419688087,133.6204432375065,163.48343878634967,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4353787.5,4096062.5,229.8531036376953,231.1432033725668,222.68254082211288,323.005644786074,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4342812.5,4095212.5,375.6844787597656,378.3786986042239,311.3739317999015,356.24368529570097,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4350562.5,4090787.5,111.23303985595705,111.2507634997142,100.37369418299278,71.40345487658905,449.9760437011719,451.2066040039063,445.21337890625,345.3218078613281
4353537.5,4092937.5,123.80116271972656,123.38108650387352,126.31833212645176,144.0798444767606,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4346487.5,4087412.5,120.12911224365234,120.94477873939526,89.66207697102774,162.5641957892587,270.2799987792969,267.1675720214844,311.5506896972656,239.2464904785156
4355337.5,4098262.5,157.7318878173828,160.4027585121407,170.78494935375232,197.5045516082625,174.91827392578125,174.28419494628906,184.3554534912109,311.8254089355469
4350687.5,4085512.5,20.399999618530277,21.61815770224399,20.535369981331066,26.373363586488484,449.9760437011719,451.2066040039063,445.21337890625,345.3218078613281
4344237.5,4093337.5,181.5204162597656,180.19974000788915,200.73933904941555,205.7585309939869,286.2887268066406,287.6746520996094,267.5277709960937,413.56060791015625
4350787.5,4090737.5,106.19518280029295,109.65743725494627,102.77486907853957,125.90288385703934,449.9760437011719,451.2066040039063,445.21337890625,345.3218078613281
4347912.5,4094037.5,178.05931091308594,180.2297614525592,174.09775514343482,187.1498512297548,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4343137.5,4097062.5,213.98178100585935,217.42698427744327,200.52663742096436,286.12007499447066,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4342637.5,4086287.5,359.6488037109375,364.0588290641259,328.8139083027749,408.3681008731559,334.7726745605469,338.7879333496094,338.6091613769531,357.1334533691406
4347687.5,4089312.5,81.96509552001953,82.33423181167146,93.16140842394957,82.00346406170809,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4353537.5,4096462.5,222.0669708251953,218.0665516375164,238.6472062378046,178.7183770124396,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4346762.5,4096737.5,204.5741424560547,202.93344793293204,187.94893390195048,256.00504525539696,227.27169799804688,229.469970703125,216.12548828125,117.4131317138672
4342062.5,4089062.5,342.85748291015625,356.8892800706327,372.4308166949465,337.471733814762,263.8254699707031,267.0673217773437,254.5451812744141,198.0984039306641
4349562.5,4087287.5,77.41384887695312,78.61905090623029,82.9943711504163,51.95481255692569,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4344937.5,4090787.5,188.5820159912109,187.25369262987653,188.2971410138769,179.08009525168404,239.0446929931641,238.97071838378903,256.04620361328125,164.620361328125
4345987.5,4092612.5,91.89183807373048,92.39182744281018,98.48571572494814,66.938606632612,288.7030639648437,286.3502197265625,251.7847442626953,233.013427734375
4343562.5,4089362.5,425.533203125,432.01492757217375,438.3574890366176,398.6528443539484,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4342562.5,4090437.5,409.6500244140625,406.0098354480908,472.03090557525394,215.584041189155,334.7726745605469,338.7879333496094,338.6091613769531,357.1334533691406
4346562.5,4095337.5,293.7411193847656,290.65827077247786,248.97615606634088,262.84792439576887,270.2799987792969,267.1675720214844,311.5506896972656,239.2464904785156
4346912.5,4097537.5,173.38076782226562,173.1479760258167,153.19976997258576,105.15245768928396,227.27169799804688,229.469970703125,216.12548828125,117.4131317138672
4344837.5,4089762.5,413.44085693359375,414.1141639023973,290.4260376216288,444.4349939687954,239.0446929931641,238.97071838378903,256.04620361328125,164.620361328125
4342462.5,4091362.5,387.9752502441406,395.123855923824,404.639022221232,310.83872606958204,334.7726745605469,338.7879333496094,338.6091613769531,357.1334533691406
4351412.5,4088962.5,13.319016456604004,13.948906591652076,16.403791999467302,15.863624689707663,418.5350646972656,423.2973327636719,401.34417724609375,470.5167541503906
4346737.5,4091437.5,49.87006759643555,50.26406849905426,48.31917202388145,37.10699968863518,227.27169799804688,229.469970703125,216.12548828125,117.4131317138672
4343487.5,4089437.5,428.0563049316406,429.9270984441935,453.7448155976072,380.5800333451761,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4350962.5,4095187.5,278.0172119140625,278.4680679361552,205.55198027450157,243.77444961386504,449.9760437011719,451.2066040039063,445.21337890625,345.3218078613281
4349687.5,4087462.5,63.9681396484375,62.414923725468896,71.42141972161026,76.22317189847905,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4348637.5,4090162.5,51.1516227722168,53.42222410826104,64.30873265392026,69.45737025677238,381.6365966796875,380.28802490234375,387.2457885742188,296.40777587890625
4355037.5,4086262.5,13.486247062683104,13.742260776037066,15.374353506048456,20.157788403966844,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4347562.5,4098262.5,200.14108276367188,204.6134942241345,213.5057058407786,203.62407831886412,227.4427032470703,231.1383056640625,265.5809326171875,276.4811706542969
4343062.5,4089712.5,432.96282958984375,434.1724510935036,481.3397702058461,466.38435513220577,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4352837.5,4093562.5,100.99771118164062,102.71437768528192,99.81934882982084,83.7884798475711,346.3593139648437,337.56951904296875,344.85845947265625,332.4734802246094
4346912.5,4096662.5,190.4201202392578,193.4829134172694,221.84927023911925,145.08351786624314,227.27169799804688,229.469970703125,216.12548828125,117.4131317138672
4345587.5,4086262.5,206.70333862304688,206.5857772687267,207.0904581723379,173.9151212681512,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4349462.5,4089087.5,90.244873046875,87.63761226769492,79.67577751166513,76.29489721485696,360.2504272460937,351.32940673828125,422.9720764160156,334.328369140625
4349637.5,4096337.5,230.25372314453125,231.51380742775652,234.89469764459392,255.03315491578397,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4355337.5,4090662.5,51.43068313598633,54.18499940475558,52.041567474025,63.620668315561225,174.91827392578125,174.28419494628906,184.3554534912109,311.8254089355469
4346437.5,4098487.5,253.97499084472656,249.35805347592205,249.21327894762223,222.43479821144092,270.2799987792969,267.1675720214844,311.5506896972656,239.2464904785156
4344712.5,4086287.5,267.9529724121094,262.75571410824267,231.6722125553624,379.50016200385096,239.0446929931641,238.97071838378903,256.04620361328125,164.620361328125
4354612.5,4092437.5,125.34754180908205,125.89020223418606,128.823675514373,84.16417547571794,261.6900939941406,265.8852233886719,257.5369873046875,150.7205352783203
4345212.5,4088912.5,230.2317352294922,228.56497054530217,213.26195396989897,180.9349648478395,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4347462.5,4090087.5,32.00411605834961,32.802438709693746,37.75399091751208,42.39802644206343,227.4427032470703,231.1383056640625,265.5809326171875,276.4811706542969
4345612.5,4090412.5,151.89306640625,153.032650252998,147.04749906386553,66.36572554216858,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4352937.5,4090237.5,54.424163818359375,56.98667594519442,58.006000965420114,37.28532646546368,346.0910949707031,354.0340576171875,351.76934814453125,139.04974365234375
4355962.5,4098337.5,182.62649536132807,182.18600325633267,189.0808683372119,185.1432406821511,156.7192840576172,158.6410675048828,161.7225799560547,269.0107116699219
4345237.5,4096237.5,375.8169860839844,375.6632065123043,356.77277370748783,415.5947705678781,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4342987.5,4088062.5,317.20660400390625,321.84097436953874,320.0402327859029,446.3228672198136,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4354487.5,4089737.5,40.03345489501953,40.076455304333614,39.35593757572983,46.55111721931397,261.6900939941406,265.8852233886719,257.5369873046875,150.7205352783203
4354312.5,4096262.5,233.0273895263672,228.45203551658608,228.58632305763024,266.57709463651304,306.490966796875,290.72467041015625,345.4787292480469,369.0600280761719
4342187.5,4085987.5,351.9570617675781,351.7143367569304,351.1035599429566,555.5334064163899,263.8254699707031,267.0673217773437,254.5451812744141,198.0984039306641
4354387.5,4095087.5,169.38650512695312,170.07369861348766,165.91193748762316,57.11232563552896,261.6900939941406,265.8852233886719,257.5369873046875,150.7205352783203
4342987.5,4096687.5,292.7989807128906,302.2989495960063,270.7410843856784,341.96301717653614,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4346662.5,4094662.5,334.6151123046875,331.6391233760397,346.5114613962455,462.927647471845,227.27169799804688,229.469970703125,216.12548828125,117.4131317138672
4347337.5,4095287.5,212.06922912597656,205.5885005246662,226.09764379104897,250.32527221297,227.4427032470703,231.1383056640625,265.5809326171875,276.4811706542969
4347737.5,4091637.5,86.93438720703125,91.82158364190784,96.6345157589246,59.23741164219447,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4349237.5,4098387.5,338.5939636230469,329.4797076954223,364.3535926157568,419.2636803960303,360.2504272460937,351.32940673828125,422.9720764160156,334.328369140625
4349987.5,4090162.5,81.37357330322266,80.7555858941928,97.59838548053608,95.08381587657595,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4347412.5,4097862.5,196.17124938964844,198.4692091004158,189.65858426350272,151.63208753324676,227.4427032470703,231.1383056640625,265.5809326171875,276.4811706542969
4352387.5,4095662.5,257.94354248046875,249.28070984921692,226.5876866372102,388.60354892395856,386.8229675292969,392.1793518066406,434.92279052734375,351.88629150390625
4348862.5,4087987.5,49.70350646972656,52.21179718137271,45.74124727043333,29.097896053028848,381.6365966796875,380.28802490234375,387.2457885742188,296.40777587890625
4356012.5,4090687.5,46.46735382080078,49.08773060911465,39.21268638376055,48.40459282726548,156.7192840576172,158.6410675048828,161.7225799560547,269.0107116699219
4355887.5,4089887.5,25.105995178222656,25.670101537731863,22.567868043187275,42.2052370248333,156.7192840576172,158.6410675048828,161.7225799560547,269.0107116699219
4351712.5,4097487.5,381.9388427734375,375.4073471883001,357.6621237774665,379.717333296394,423.7171020507813,411.7533874511719,450.4582214355469,659.5602416992188
4347637.5,4087462.5,122.43174743652344,124.03673748389244,115.58005361222364,104.15037339182751,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4342187.5,4094087.5,301.8545837402344,301.8233859835649,282.02551434554374,328.6425697270599,263.8254699707031,267.0673217773437,254.5451812744141,198.0984039306641
4342487.5,4095537.5,382.8412170410156,378.9866380707039,387.7899270166671,549.8712475641013,334.7726745605469,338.7879333496094,338.6091613769531,357.1334533691406
4344037.5,4088562.5,349.05206298828125,347.41149802908785,344.7084121687626,500.5664810648091,306.9895324707031,316.9093017578125,295.8344421386719,351.7964782714844
4345262.5,4094487.5,289.7464904785156,283.42769947368345,274.8938811831063,276.3723347011588,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4352062.5,4091162.5,89.93263244628906,89.76293577932023,92.03018450727907,93.1147288996351,386.8229675292969,392.1793518066406,434.92279052734375,351.88629150390625
4343537.5,4097637.5,337.5165405273437,329.5705219145547,286.1164267015717,293.5142386873491,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4354862.5,4096037.5,228.3537750244141,222.589322621664,233.81349897464,210.4436184671045,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4352987.5,4090812.5,72.8216552734375,71.74696492992786,65.47155009162498,38.91827836268539,346.0910949707031,354.0340576171875,351.76934814453125,139.04974365234375
4345737.5,4093537.5,196.26670837402344,196.05357546564815,195.1206617947792,140.27846075951592,288.7030639648437,286.3502197265625,251.7847442626953,233.013427734375
4352662.5,4088287.5,20.611705780029297,20.80689608998885,23.89212324216891,16.07780693409739,346.3593139648437,337.56951904296875,344.85845947265625,332.4734802246094
4346137.5,4092162.5,69.0612564086914,70.15991650119517,76.4117976625843,49.901475456437,288.7030639648437,286.3502197265625,251.7847442626953,233.013427734375
4354937.5,4095262.5,153.30038452148438,152.75169334404862,167.5623034792133,88.98854070664784,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4353812.5,4095812.5,218.8726806640625,219.7596970004942,203.8155125517991,279.8910298071936,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4353787.5,4085037.5,15.827251434326172,16.365779420642642,14.697722047665572,25.93162318786741,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4342462.5,4085887.5,365.9894104003906,366.8204831866098,314.7409063497885,301.7617913244897,334.7726745605469,338.7879333496094,338.6091613769531,357.1334533691406
4347637.5,4096187.5,146.00279235839844,148.0718398814671,138.6328684132881,170.57962733738293,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4344437.5,4096887.5,416.4254150390625,411.6212198805736,388.6336399253409,323.7158159357823,286.2887268066406,287.6746520996094,267.5277709960937,413.56060791015625
4345862.5,4093362.5,172.21737670898438,173.28763713018137,180.7807292756784,138.62495476587367,288.7030639648437,286.3502197265625,251.7847442626953,233.013427734375
4343112.5,4087862.5,314.3985595703125,316.57796298615204,366.0417206962039,182.29026629052987,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4343287.5,4091387.5,390.573486328125,406.4330883244775,480.601722260686,396.6720656289116,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4343687.5,4093237.5,168.54420471191406,171.19491307298065,157.25405836441195,170.8980225326133,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4345512.5,4090812.5,135.0847930908203,136.8794501922668,119.58149757260377,164.6845640238098,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4350962.5,4094012.5,293.5667419433594,303.34636013656973,260.17887873178165,206.76525188658397,449.9760437011719,451.2066040039063,445.21337890625,345.3218078613281
4353687.5,4093462.5,126.13114166259766,128.2387151345581,147.9354867321928,133.0704762827971,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4355062.5,4090662.5,57.2754135131836,58.04503021986627,58.84416544910992,39.41934091417463,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4344512.5,4097612.5,396.8442077636719,391.20548605676174,418.1833241023759,435.94812963095154,286.2887268066406,287.6746520996094,267.5277709960937,413.56060791015625
4344162.5,4094462.5,186.89210510253903,188.08506608707808,174.30403483774847,151.55301842862465,306.9895324707031,316.9093017578125,295.8344421386719,351.7964782714844
4347862.5,4088287.5,172.04432678222656,172.20172675329906,173.91891342430904,173.54820821334908,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4346837.5,4086662.5,98.5269775390625,98.73146179123742,108.5291012427016,105.57523702940568,227.27169799804688,229.469970703125,216.12548828125,117.4131317138672
4355437.5,4093862.5,164.35662841796875,162.81535151639747,161.8604163762836,148.72956369954113,174.91827392578125,174.28419494628906,184.3554534912109,311.8254089355469
4347812.5,4086412.5,55.15616607666016,56.22778203743578,49.52278299198011,58.20005118529412,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4354587.5,4098712.5,245.09100341796875,250.19802324408352,217.7589370376778,300.2074693234856,261.6900939941406,265.8852233886719,257.5369873046875,150.7205352783203
4344387.5,4095862.5,334.8427429199219,318.5895894126062,360.3771477658704,338.55803267948033,286.2887268066406,287.6746520996094,267.5277709960937,413.56060791015625
4348412.5,4098537.5,309.52691650390625,310.51849697505304,272.63317927822374,444.49391806248434,317.5165100097656,313.7133483886719,318.55645751953125,319.41473388671875
4349662.5,4093187.5,202.78684997558597,203.18670142111444,197.4422425014734,229.19890818147945,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4344662.5,4088987.5,381.4244079589844,395.9400727527443,344.8112556064267,357.1915682496342,286.2887268066406,287.6746520996094,267.5277709960937,413.56060791015625
4345612.5,4092537.5,82.5821533203125,84.44475530527865,70.08004746592817,54.95467994814447,307.0170288085937,318.6681213378906,308.4690856933594,189.25308227539065
4352512.5,4090987.5,97.3590087890625,99.90428384231832,100.80380959940068,123.0361148025372,346.3593139648437,337.56951904296875,344.85845947265625,332.4734802246094
4343837.5,4086012.5,270.2843322753906,270.13508837984045,218.2872137509528,195.39422047334364,306.9895324707031,316.9093017578125,295.8344421386719,351.7964782714844
4349562.5,4095612.5,195.4847412109375,188.69236087931893,215.35073891899475,269.31778721764255,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4343612.5,4087812.5,315.3748779296875,328.5037361789641,271.1234288517613,198.4642876391859,358.2557983398437,367.86236572265625,356.6420288085937,477.4631042480469
4354712.5,4097762.5,201.9810791015625,198.89732959733809,215.1096211219831,224.15233590180023,261.6900939941406,265.8852233886719,257.5369873046875,150.7205352783203
4353812.5,4096737.5,218.9250030517578,218.36422585037764,235.5216669629443,88.72269825054477,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4344887.5,4095887.5,401.6876831054688,416.4854786662669,421.4200900546543,492.3307881837726,239.0446929931641,238.97071838378903,256.04620361328125,164.620361328125
4353287.5,4097512.5,305.6615295410156,312.08197706083115,326.76437699350214,447.5523928044564,346.0910949707031,354.0340576171875,351.76934814453125,139.04974365234375
4342962.5,4090162.5,441.4017333984375,438.85476036848746,467.9953277660517,473.6400367245656,371.9593505859375,377.6243896484375,408.5221862792969,304.8529663085937
4347962.5,4085837.5,14.481857299804688,17.03838869508074,19.203848867709905,26.90662159724261,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4347812.5,4089112.5,154.79104614257812,155.7006551304118,154.77977481945112,151.32577602880158,238.8840484619141,240.08132934570312,271.8160705566406,233.6705322265625
4354862.5,4092187.5,115.2677764892578,118.82037142349223,123.63748358693417,94.9689099329533,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4349862.5,4092862.5,268.9859924316406,261.6204642435578,228.41847039310244,220.7963109999435,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4342162.5,4098487.5,296.135498046875,291.88910248338124,317.4434617882603,372.3008608237596,263.8254699707031,267.0673217773437,254.5451812744141,198.0984039306641
4345712.5,4096662.5,318.84716796875,316.9511565338144,274.7890265161885,294.6626554929157,288.7030639648437,286.3502197265625,251.7847442626953,233.013427734375
4353837.5,4099012.5,373.4915161132813,367.6694578640845,354.6270445951428,450.8291687500436,379.7350158691406,381.589599609375,319.32421875,410.83599853515625
4348237.5,4089387.5,40.64571380615234,41.90772943142027,43.229513610503886,53.08040841665262,317.5165100097656,313.7133483886719,318.55645751953125,319.41473388671875
4344587.5,4087262.5,258.8009338378906,260.5687558930379,297.09749021243886,161.2256278539823,286.2887268066406,287.6746520996094,267.5277709960937,413.56060791015625
4348837.5,4090587.5,62.52187347412109,64.47413292730761,64.72553654860229,49.70337590347154,381.6365966796875,380.28802490234375,387.2457885742188,296.40777587890625
4350337.5,4098612.5,448.181396484375,455.3257741570122,520.378287255698,303.4477975419275,443.4176025390625,433.3451232910156,422.0183410644531,586.74169921875
4351487.5,4090737.5,112.9790496826172,114.20416922419057,121.54880275337024,155.98848011639086,423.7171020507813,411.7533874511719,450.4582214355469,659.5602416992188
4355187.5,4096362.5,169.6897735595703,171.5096508439514,163.56331299079545,261.69192340784525,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4344087.5,4090262.5,403.2459716796875,403.8277013283964,361.5263123885103,479.4038403912447,306.9895324707031,316.9093017578125,295.8344421386719,351.7964782714844
4342612.5,4096487.5,313.6127319335937,315.88205788452603,330.9748460143103,294.82922048633054,334.7726745605469,338.7879333496094,338.6091613769531,357.1334533691406
4349412.5,4096162.5,228.3018035888672,228.57137716750788,228.079225352123,242.49379677279407,360.2504272460937,351.32940673828125,422.9720764160156,334.328369140625
4352762.5,4093562.5,103.2247314453125,102.8423562568626,75.14373642221716,103.14226939517845,346.3593139648437,337.56951904296875,344.85845947265625,332.4734802246094
4349662.5,4089687.5,66.16901397705078,70.74931162576789,83.96562465097264,80.92465242244069,387.3005676269531,381.6373596191406,322.7728271484375,559.941162109375
4355312.5,4089537.5,24.1540470123291,24.720677145753797,29.679081107113127,12.695944589330049,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4355062.5,4098337.5,183.041748046875,182.91869464464244,175.15470268470298,137.30816776054684,261.6330871582031,262.2392578125,284.3617858886719,258.89068603515625
4352712.5,4098087.5,391.4484558105469,395.01021416448754,388.9430797318482,539.5568180077862,346.3593139648437,337.56951904296875,344.85845947265625,332.4734802246094
4344612.5,4095687.5,354.2070617675781,353.67245973738864,325.92050717884484,195.5295296981988,286.2887268066406,287.6746520996094,267.5277709960937,413.56060791015625
4343787.5,4096412.5,268.3663024902344,270.82645388603095,302.1141415253065,367.61203412797823,306.9895324707031,316.9093017578125,295.8344421386719,351.7964782714844
4346412.5,4094587.5,350.5869445800781,358.53159137778835,336.52252736573,363.1327509445513,270.2799987792969,267.1675720214844,311.5506896972656,239.2464904785156
