,x,y,pixel_truth,pixel_hq,pixel_mq,pixel_lq
35,4346986.9949494945,4085012.5,53.74543380737305,53.13845443725586,47.953338623046875,55.58538055419922
36,4347128.409090909,4085012.5,39.565513610839844,40.5072021484375,44.399967193603516,30.7872257232666
37,4347269.823232323,4085012.5,28.906400680541992,30.06954574584961,25.615097045898438,14.093160629272461
38,4347411.237373738,4085012.5,29.498287200927734,30.2886905670166,33.6951904296875,29.724382400512695
39,4347552.651515151,4085012.5,49.694305419921875,49.41880798339844,53.29054260253906,40.006072998046875
40,4347694.065656566,4085012.5,55.36492156982422,55.840267181396484,55.49620056152344,59.99095153808594
41,4347835.47979798,4085012.5,53.97273635864258,53.80283737182617,48.74271011352539,42.682838439941406
42,4347976.893939394,4085012.5,49.66838073730469,50.98078536987305,61.02567672729492,24.230712890625
43,4348118.308080808,4085012.5,47.3925895690918,47.772613525390625,48.912662506103516,59.88652420043945
44,4348259.722222222,4085012.5,38.66474151611328,38.33641815185547,37.55521011352539,57.19261169433594
45,4348401.136363637,4085012.5,21.932266235351562,22.558992385864258,18.275554656982422,19.659343719482422
46,4348542.55050505,4085012.5,11.486284255981445,11.093184471130371,10.413220405578613,13.807032585144043
47,4348683.964646464,4085012.5,27.51412010192871,28.014312744140625,29.643613815307617,22.030447006225586
48,4348825.378787879,4085012.5,32.09861373901367,31.848560333251953,31.84701156616211,12.974968910217285
49,4348966.792929293,4085012.5,36.330596923828125,35.68549728393555,42.41804504394531,33.098724365234375
50,4349108.207070707,4085012.5,43.54707717895508,44.779476165771484,49.27399826049805,36.1810302734375
51,4349249.621212121,4085012.5,40.864131927490234,41.26730728149414,41.058467864990234,33.10503005981445
52,4349391.035353536,4085012.5,29.798885345458984,29.12917137145996,28.27466583251953,38.84967803955078
53,4349532.44949495,4085012.5,17.800615310668945,18.411344528198242,17.00735855102539,20.410173416137695
54,4349673.863636363,4085012.5,0.0,0.0,0.0,0.0
55,4349815.277777778,4085012.5,16.098337173461914,16.088451385498047,16.8270206451416,12.98018741607666
56,4349956.691919192,4085012.5,27.960153579711914,29.029830932617188,30.069847106933594,27.08220863342285
57,4350098.106060606,4085012.5,30.27025032043457,30.055904388427734,25.400163650512695,28.00501823425293
58,4350239.52020202,4085012.5,21.34322738647461,21.656513214111328,23.19142723083496,19.86577033996582
59,4350380.934343434,4085012.5,31.476728439331055,32.111900329589844,32.059303283691406,39.843711853027344
60,4350522.348484849,4085012.5,36.87245178222656,35.1828727722168,40.290409088134766,41.28315353393555
61,4350663.762626262,4085012.5,37.902305603027344,37.16844177246094,43.083412170410156,36.229705810546875
62,4350805.176767677,4085012.5,33.499725341796875,33.45747756958008,31.072818756103516,33.29265213012695
63,4350946.590909091,4085012.5,30.99323272705078,30.416305541992188,27.74885368347168,23.626964569091797
64,4351088.0050505055,4085012.5,22.29913330078125,22.65342140197754,20.4725284576416,21.249778747558594
65,4351229.419191919,4085012.5,0.0,0.0,0.0,0.0
66,4351370.833333333,4085012.5,0.0,0.0,0.0,0.0
67,4351512.247474748,4085012.5,0.0,0.0,0.0,0.0
68,4351653.661616161,4085012.5,7.053423881530762,7.0071821212768555,6.053724765777588,5.982476234436035
69,4351795.075757576,4085012.5,12.997798919677734,13.024070739746094,12.209896087646484,16.519929885864258
70,4351936.48989899,4085012.5,27.176359176635742,26.858570098876953,27.655864715576172,37.33403396606445
71,4352077.904040404,4085012.5,30.014915466308594,30.478723526000977,29.107433319091797,35.3780403137207
72,4352219.318181818,4085012.5,16.802656173706055,16.390247344970703,17.7142333984375,18.756364822387695
73,4352360.732323232,4085012.5,0.0,0.0,0.0,0.0
74,4352502.146464647,4085012.5,22.79183578491211,23.445255279541016,23.527976989746094,28.14809226989746
75,4352643.560606061,4085012.5,32.35962677001953,32.96266555786133,35.58928680419922,60.8271369934082
76,4352784.974747474,4085012.5,25.33172607421875,25.76970863342285,25.19524383544922,20.13559341430664
77,4352926.388888889,4085012.5,21.249073028564453,21.652936935424805,23.338024139404297,19.58929443359375
78,4353067.803030303,4085012.5,18.9599666595459,18.499452590942383,15.527809143066406,10.828072547912598
79,4353209.217171717,4085012.5,21.705839157104492,22.068172454833984,22.924701690673828,10.39362907409668
80,4353350.631313131,4085012.5,25.350391387939453,25.471458435058594,25.273235321044922,10.390048027038574
81,4353492.045454546,4085012.5,23.793458938598633,25.08770179748535,24.023441314697266,25.613359451293945
82,4353633.45959596,4085012.5,22.282684326171875,22.86969566345215,24.23198699951172,23.169857025146484
83,4353774.873737373,4085012.5,16.926464080810547,17.158267974853516,17.099008560180664,16.63462257385254
84,4353916.287878788,4085012.5,11.636237144470215,11.498624801635742,11.253181457519531,12.67556381225586
85,4354057.702020202,4085012.5,0.0,0.0,0.0,0.0
86,4354199.1161616165,4085012.5,0.0,0.0,0.0,0.0
87,4354340.53030303,4085012.5,0.0,0.0,0.0,0.0
88,4354481.944444444,4085012.5,0.0,0.0,0.0,0.0
89,4354623.358585859,4085012.5,0.0,0.0,0.0,0.0
90,4354764.7727272725,4085012.5,0.0,0.0,0.0,0.0
91,4354906.186868687,4085012.5,0.0,0.0,0.0,0.0
92,4355047.601010101,4085012.5,0.0,0.0,0.0,0.0
93,4355189.015151516,4085012.5,0.0,0.0,0.0,0.0
94,4355330.429292929,4085012.5,0.0,0.0,0.0,0.0
95,4355471.843434343,4085012.5,0.0,0.0,0.0,0.0
96,4355613.257575758,4085012.5,0.0,0.0,0.0,0.0
97,4355754.671717172,4085012.5,0.0,0.0,0.0,0.0
98,4355896.085858586,4085012.5,0.0,0.0,0.0,0.0
99,4356037.5,4085012.5,0.0,0.0,0.0,0.0
100,4342037.5,4085012.7525252528,390.552978515625,398.6098327636719,365.7938232421875,246.882080078125
101,4342178.914141414,4085012.7525252528,392.2947998046875,381.3614501953125,380.7396545410156,282.12579345703125
102,4342320.328282828,4085012.7525252528,393.25341796875,397.6756286621094,361.9085388183594,618.8668212890625
103,4342461.742424242,4085012.7525252528,389.6441345214844,394.54852294921875,439.6858215332031,359.6844482421875
104,4342603.156565657,4085012.7525252528,386.99884033203125,399.9664611816406,340.4978942871094,202.99256896972656
105,4342744.570707071,4085012.7525252528,372.64727783203125,368.8099365234375,361.7598876953125,300.8815002441406
106,4342885.984848484,4085012.7525252528,347.8944396972656,341.2382507324219,393.86767578125,279.44805908203125
107,4343027.398989899,4085012.7525252528,333.44677734375,345.984619140625,358.8775329589844,257.2587585449219
108,4343168.813131313,4085012.7525252528,336.8515625,339.41937255859375,377.1006774902344,276.50567626953125
109,4343310.2272727275,4085012.7525252528,330.7858581542969,326.6234436035156,309.9565124511719,234.8309326171875
110,4343451.641414141,4085012.7525252528,312.6251525878906,309.4420471191406,365.7830505371094,333.2747497558594
111,4343593.055555556,4085012.7525252528,282.07012939453125,280.19354248046875,330.879150390625,299.8646545410156
112,4343734.46969697,4085012.7525252528,252.5299530029297,255.2433319091797,282.373779296875,221.19004821777344
113,4343875.8838383835,4085012.7525252528,235.43528747558594,228.06675720214844,227.8895263671875,137.08277893066406
114,4344017.297979798,4085012.7525252528,224.0674591064453,217.3805389404297,202.42787170410156,172.0700225830078
115,4344158.712121212,4085012.7525252528,216.10191345214844,217.20111083984375,206.79673767089844,252.7216339111328
116,4344300.126262627,4085012.7525252528,214.00546264648438,217.00331115722656,228.93861389160156,269.854736328125
117,4344441.54040404,4085012.7525252528,212.70425415039062,214.2685089111328,232.94993591308594,193.95826721191406
118,4344582.954545454,4085012.7525252528,206.43502807617188,203.62599182128906,196.65292358398438,120.30632019042969
119,4344724.368686869,4085012.7525252528,179.07933044433594,177.55886840820312,167.28756713867188,224.51385498046875
120,4344865.782828283,4085012.7525252528,159.75233459472656,163.84703063964844,138.94573974609375,155.38174438476562
121,4345007.196969697,4085012.7525252528,178.875,180.0596466064453,205.03842163085938,234.3873291015625
122,4345148.611111111,4085012.7525252528,220.38375854492188,217.60433959960938,236.1505889892578,286.3970031738281
123,4345290.025252526,4085012.7525252528,263.8769836425781,271.1079406738281,264.0722961425781,259.3720703125
124,4345431.439393939,4085012.7525252528,296.6700439453125,297.85284423828125,289.2746276855469,386.5924072265625
125,4345572.853535353,4085012.7525252528,316.879638671875,312.13818359375,307.1033630371094,338.579833984375
126,4345714.267676768,4085012.7525252528,330.1187744140625,329.8204650878906,298.09075927734375,430.6377868652344
127,4345855.681818182,4085012.7525252528,324.2604675292969,327.4677734375,323.1336364746094,236.16702270507812
128,4345997.095959596,4085012.7525252528,314.8192443847656,318.97991943359375,304.4018249511719,236.7173614501953
129,4346138.51010101,4085012.7525252528,297.2912292480469,294.63470458984375,261.6259460449219,265.0690002441406
130,4346279.924242424,4085012.7525252528,270.4271240234375,267.7407531738281,202.1293182373047,350.2964172363281
131,4346421.338383839,4085012.7525252528,231.30105590820312,233.2386932373047,224.2166290283203,123.76903533935547
132,4346562.752525252,4085012.7525252528,159.7195587158203,157.83155822753906,165.0868682861328,248.12379455566406
133,4346704.166666667,4085012.7525252528,107.27544403076172,104.37060546875,90.03469848632812,73.61882781982422
134,4346845.580808081,4085012.7525252528,76.42613983154297,78.06757354736328,80.43123626708984,101.16812133789062
135,4346986.9949494945,4085012.7525252528,55.52556228637695,55.03350067138672,58.58030319213867,51.835121154785156
136,4347128.409090909,4085012.7525252528,38.933998107910156,39.18003463745117,37.23210144042969,23.484296798706055
137,4347269.823232323,4085012.7525252528,28.356975555419922,28.86496353149414,29.103744506835938,16.95703125
138,4347411.237373738,4085012.7525252528,26.757678985595703,27.865358352661133,27.614933013916016,14.759581565856934
139,4347552.651515151,4085012.7525252528,40.14204788208008,38.91814041137695,37.413082122802734,24.02364158630371
140,4347694.065656566,4085012.7525252528,46.72054672241211,47.505348205566406,47.34894561767578,32.2623176574707
141,4347835.47979798,4085012.7525252528,45.70783615112305,46.56043243408203,53.17899703979492,61.766361236572266
142,4347976.893939394,4085012.7525252528,40.97623062133789,41.08552551269531,38.373294830322266,38.514713287353516
143,4348118.308080808,4085012.7525252528,36.5614128112793,35.891151428222656,38.173702239990234,43.73354721069336
144,4348259.722222222,4085012.7525252528,31.16350555419922,31.09503173828125,31.42368507385254,24.508512496948242
145,4348401.136363637,4085012.7525252528,17.931671142578125,17.78462791442871,19.41103172302246,18.845144271850586
146,4348542.55050505,4085012.7525252528,12.37724494934082,12.531681060791016,14.706255912780762,15.061474800109863
147,4348683.964646464,4085012.7525252528,25.69322395324707,25.185646057128906,21.149049758911133,11.307191848754883
148,4348825.378787879,4085012.7525252528,29.567880630493164,29.896472930908203,33.361541748046875,37.805206298828125
149,4348966.792929293,4085012.7525252528,29.193687438964844,29.752519607543945,24.296100616455078,44.95704650878906
150,4349108.207070707,4085012.7525252528,35.302085876464844,34.580326080322266,36.51485061645508,34.848670959472656
151,4349249.621212121,4085012.7525252528,32.11301040649414,33.129581451416016,31.752456665039062,36.62111282348633
152,4349391.035353536,4085012.7525252528,26.031023025512695,25.249794006347656,29.35417366027832,36.27605438232422
153,4349532.44949495,4085012.7525252528,19.435588836669922,19.263029098510742,19.892427444458008,12.671760559082031
154,4349673.863636363,4085012.7525252528,0.0,0.0,0.0,0.0
155,4349815.277777778,4085012.7525252528,17.014619827270508,17.212141036987305,18.293935775756836,8.033246994018555
156,4349956.691919192,4085012.7525252528,26.100528717041016,26.142353057861328,22.301523208618164,42.2196159362793
157,4350098.106060606,4085012.7525252528,35.49871826171875,35.07463836669922,32.33811950683594,20.641817092895508
158,4350239.52020202,4085012.7525252528,23.751285552978516,24.13159942626953,28.909080505371094,24.564802169799805
159,4350380.934343434,4085012.7525252528,21.17905044555664,20.39331817626953,21.0927791595459,10.339716911315918
160,4350522.348484849,4085012.7525252528,25.919389724731445,25.077232360839844,24.446914672851562,34.3135871887207
161,4350663.762626262,4085012.7525252528,31.54849624633789,31.74270248413086,35.45217514038086,32.06083297729492
162,4350805.176767677,4085012.7525252528,35.36500930786133,34.999080657958984,26.926300048828125,54.30839157104492
163,4350946.590909091,4085012.7525252528,33.01795196533203,32.68988037109375,35.340484619140625,43.189735412597656
164,4351088.0050505055,4085012.7525252528,20.621776580810547,21.27012825012207,21.837785720825195,27.67173194885254
165,4351229.419191919,4085012.7525252528,0.0,0.0,0.0,0.0
166,4351370.833333333,4085012.7525252528,0.0,0.0,0.0,0.0
167,4351512.247474748,4085012.7525252528,0.0,0.0,0.0,0.0
168,4351653.661616161,4085012.7525252528,5.279642581939697,5.321218013763428,4.997507095336914,7.128606796264648
169,4351795.075757576,4085012.7525252528,7.8319268226623535,7.691983222961426,9.469162940979004,7.981952667236328
170,4351936.48989899,4085012.7525252528,13.992405891418457,14.232460021972656,13.680279731750488,17.29634666442871
171,4352077.904040404,4085012.7525252528,15.790050506591797,15.130873680114746,15.4915771484375,20.391386032104492
172,4352219.318181818,4085012.7525252528,10.53088665008545,10.726825714111328,10.713777542114258,11.3386812210083
173,4352360.732323232,4085012.7525252528,16.354419708251953,17.07484245300293,14.825704574584961,23.287044525146484
174,4352502.146464647,4085012.7525252528,32.478580474853516,33.227291107177734,31.52062225341797,42.95918655395508
175,4352643.560606061,4085012.7525252528,47.295841217041016,45.97473907470703,48.85873031616211,55.56306076049805
176,4352784.974747474,4085012.7525252528,37.1734504699707,36.8892707824707,32.610965728759766,44.11069107055664
177,4352926.388888889,4085012.7525252528,32.20771408081055,33.072593688964844,35.19264221191406,31.699037551879883
178,4353067.803030303,4085012.7525252528,25.099655151367188,25.0295467376709,30.51510238647461,17.59539794921875
179,4353209.217171717,4085012.7525252528,23.689451217651367,24.479597091674805,25.025541305541992,14.42333698272705
180,4353350.631313131,4085012.7525252528,27.71984100341797,27.924646377563477,28.117507934570312,12.76618480682373
181,4353492.045454546,4085012.7525252528,26.09176254272461,26.331287384033203,21.163331985473633,12.824868202209473
182,4353633.45959596,4085012.7525252528,23.76738739013672,23.795888900756836,20.73712158203125,16.814720153808594
183,4353774.873737373,4085012.7525252528,14.809240341186523,14.840217590332031,17.2515926361084,14.3991117477417
184,4353916.287878788,4085012.7525252528,10.519431114196777,10.948165893554688,11.545248031616211,8.92566204071045
185,4354057.702020202,4085012.7525252528,6.941092491149902,7.047904968261719,8.091808319091797,8.49746322631836
186,4354199.1161616165,4085012.7525252528,0.0,0.0,0.0,0.0
187,4354340.53030303,4085012.7525252528,0.0,0.0,0.0,0.0
188,4354481.944444444,4085012.7525252528,0.0,0.0,0.0,0.0
189,4354623.358585859,4085012.7525252528,0.0,0.0,0.0,0.0
190,4354764.7727272725,4085012.7525252528,0.0,0.0,0.0,0.0
191,4354906.186868687,4085012.7525252528,0.0,0.0,0.0,0.0
192,4355047.601010101,4085012.7525252528,0.0,0.0,0.0,0.0
193,4355189.015151516,4085012.7525252528,0.0,0.0,0.0,0.0
194,4355330.429292929,4085012.7525252528,0.0,0.0,0.0,0.0
195,4355471.843434343,4085012.7525252528,0.0,0.0,0.0,0.0
196,4355613.257575758,4085012.7525252528,0.0,0.0,0.0,0.0
197,4355754.671717172,4085012.7525252528,0.0,0.0,0.0,0.0
198,4355896.085858586,4085012.7525252528,0.0,0.0,0.0,0.0
199,4356037.5,4085012.7525252528,0.0,0.0,0.0,0.0
200,4342037.5,4085013.005050505,376.3474426269531,379.79913330078125,334.2126159667969,389.0858459472656
201,4342178.914141414,4085013.005050505,376.0459899902344,374.65948486328125,266.7751770019531,402.28118896484375
202,4342320.328282828,4085013.005050505,375.0587463378906,363.6943359375,410.4101867675781,209.10182189941406
203,4342461.742424242,4085013.005050505,374.2251281738281,363.2758483886719,386.3467102050781,587.814208984375
204,4342603.156565657,4085013.005050505,375.4467468261719,373.5096740722656,362.36981201171875,364.4965515136719
205,4342744.570707071,4085013.005050505,367.8632507324219,372.23236083984375,407.9561462402344,433.51287841796875
206,4342885.984848484,4085013.005050505,340.4572448730469,326.1789855957031,370.69793701171875,328.8035583496094
207,4343027.398989899,4085013.005050505,318.39453125,321.35870361328125,275.7130432128906,206.01416015625
208,4343168.813131313,4085013.005050505,314.547607421875,309.3452453613281,371.4262390136719,259.7532653808594
209,4343310.2272727275,4085013.005050505,303.6880798339844,294.32373046875,283.7030029296875,132.37496948242188
210,4343451.641414141,4085013.005050505,290.0865783691406,295.10125732421875,282.1874084472656,150.29678344726562
211,4343593.055555556,4085013.005050505,271.4919738769531,275.8706970214844,249.4067840576172,362.4879455566406
212,4343734.46969697,4085013.005050505,257.7126770019531,254.6289520263672,231.61309814453125,48.56089401245117
213,4343875.8838383835,4085013.005050505,243.00299072265625,248.08380126953125,229.73779296875,340.1373596191406
214,4344017.297979798,4085013.005050505,226.3979949951172,227.92276000976562,223.32733154296875,246.507080078125
215,4344158.712121212,4085013.005050505,222.40048217773438,225.4112091064453,252.58514404296875,104.44996643066406
216,4344300.126262627,4085013.005050505,225.25242614746094,229.6492462158203,215.58843994140625,360.0887756347656
217,4344441.54040404,4085013.005050505,223.7532501220703,228.1094512939453,220.1088409423828,154.93716430664062
218,4344582.954545454,4085013.005050505,223.8572998046875,221.4497528076172,180.00341796875,72.51881408691406
219,4344724.368686869,4085013.005050505,208.42588806152344,208.54249572753906,188.51707458496094,241.50088500976562
220,4344865.782828283,4085013.005050505,182.29681396484375,177.48435974121094,185.362548828125,140.5485076904297
221,4345007.196969697,4085013.005050505,197.2280731201172,194.94639587402344,189.75933837890625,225.36447143554688
222,4345148.611111111,4085013.005050505,227.69378662109375,224.4044952392578,230.76856994628906,274.2996826171875
223,4345290.025252526,4085013.005050505,259.8489685058594,265.93603515625,198.04490661621094,285.50177001953125
224,4345431.439393939,4085013.005050505,293.85308837890625,286.4452819824219,336.3485412597656,487.27703857421875
225,4345572.853535353,4085013.005050505,306.8924255371094,307.27978515625,287.78631591796875,113.13301849365234
226,4345714.267676768,4085013.005050505,310.5563049316406,307.60113525390625,343.4305725097656,495.6477966308594
227,4345855.681818182,4085013.005050505,311.4482727050781,320.2328186035156,326.2664489746094,134.2196502685547
228,4345997.095959596,4085013.005050505,303.6829528808594,312.7356872558594,331.8030700683594,412.3294982910156
229,4346138.51010101,4085013.005050505,286.84722900390625,288.91748046875,306.3221130371094,425.6336975097656
230,4346279.924242424,4085013.005050505,267.30902099609375,269.0802307128906,249.4931182861328,409.9474792480469
231,4346421.338383839,4085013.005050505,239.22967529296875,239.9467010498047,251.9248046875,355.8367004394531
232,4346562.752525252,4085013.005050505,190.6539306640625,190.51235961914062,185.46487426757812,207.16981506347656
233,4346704.166666667,4085013.005050505,127.78006744384766,124.57341003417969,126.56595611572266,169.5341796875
234,4346845.580808081,4085013.005050505,90.43499755859375,90.00650024414062,90.22357177734375,58.889591217041016
235,4346986.9949494945,4085013.005050505,63.49029541015625,63.087928771972656,61.282440185546875,71.69841766357422
236,4347128.409090909,4085013.005050505,44.021400451660156,44.19123458862305,37.959007263183594,63.49615478515625
237,4347269.823232323,4085013.005050505,33.926292419433594,34.593082427978516,34.62369155883789,21.12281036376953
238,4347411.237373738,4085013.005050505,24.436614990234375,23.938661575317383,22.09491539001465,31.647777557373047
239,4347552.651515151,4085013.005050505,23.198867797851562,23.86518669128418,24.49463653564453,31.8884220123291
240,4347694.065656566,4085013.005050505,24.620040893554688,25.001218795776367,22.512733459472656,15.1546049118042
241,4347835.47979798,4085013.005050505,24.162765502929688,24.404495239257812,24.255220413208008,11.17855453491211
242,4347976.893939394,4085013.005050505,23.30094337463379,23.132801055908203,20.76128387451172,16.603771209716797
243,4348118.308080808,4085013.005050505,22.559925079345703,22.64017677307129,22.552446365356445,14.68966293334961
244,4348259.722222222,4085013.005050505,22.476530075073242,22.67133140563965,24.263160705566406,19.67017364501953
245,4348401.136363637,4085013.005050505,14.692472457885742,14.84737491607666,15.277007102966309,20.695096969604492
246,4348542.55050505,4085013.005050505,13.009648323059082,13.091841697692871,12.137041091918945,17.52766990661621
247,4348683.964646464,4085013.005050505,23.982431411743164,23.41717529296875,19.518476486206055,14.185794830322266
248,4348825.378787879,4085013.005050505,24.550621032714844,23.845867156982422,23.997730255126953,32.0971565246582
249,4348966.792929293,4085013.005050505,19.592376708984375,19.98749351501465,20.273080825805664,18.637367248535156
250,4349108.207070707,4085013.005050505,19.835588455200195,19.30841827392578,23.814767837524414,30.647293090820312
251,4349249.621212121,4085013.005050505,19.254295349121094,19.467012405395508,19.433290481567383,17.79087257385254
252,4349391.035353536,4085013.005050505,16.028221130371094,16.63432502746582,14.36856746673584,16.356416702270508
253,4349532.44949495,4085013.005050505,15.419612884521484,15.591068267822266,16.684419631958008,12.29391860961914
254,4349673.863636363,4085013.005050505,0.0,0.0,0.0,0.0
255,4349815.277777778,4085013.005050505,18.847978591918945,18.717374801635742,19.688949584960938,20.4017391204834
256,4349956.691919192,4085013.005050505,30.779428482055664,30.544261932373047,32.677284240722656,49.02155685424805
257,4350098.106060606,4085013.005050505,42.210018157958984,41.415916442871094,40.60066604614258,37.234989166259766
258,4350239.52020202,4085013.005050505,35.81207275390625,34.52867126464844,30.689607620239258,14.054108619689941
259,4350380.934343434,4085013.005050505,23.902341842651367,24.492504119873047,26.038925170898438,22.68203353881836
260,4350522.348484849,4085013.005050505,20.40022087097168,19.879724502563477,19.116907119750977,15.867514610290527
261,4350663.762626262,4085013.005050505,20.399999618530273,20.11712074279785,19.797317504882812,21.11048126220703
262,4350805.176767677,4085013.005050505,20.526561737060547,20.529085159301758,22.347984313964844,31.642335891723633
263,4350946.590909091,4085013.005050505,24.65726089477539,24.281982421875,27.63541603088379,21.937339782714844
264,4351088.0050505055,4085013.005050505,19.928796768188477,20.183212280273438,19.665775299072266,24.056480407714844
265,4351229.419191919,4085013.005050505,13.822722434997559,14.28166675567627,14.026415824890137,7.547886848449707
266,4351370.833333333,4085013.005050505,0.0,0.0,0.0,0.0
267,4351512.247474748,4085013.005050505,0.0,0.0,0.0,0.0
268,4351653.661616161,4085013.005050505,0.0,0.0,0.0,0.0
269,4351795.075757576,4085013.005050505,0.0,0.0,0.0,0.0
270,4351936.48989899,4085013.005050505,3.1603217124938965,3.0905585289001465,3.0667197704315186,3.192725896835327
271,4352077.904040404,4085013.005050505,2.7334063053131104,2.8100955486297607,2.870513439178467,1.9147670269012451
272,4352219.318181818,4085013.005050505,0.0,0.0,0.0,0.0
273,4352360.732323232,4085013.005050505,19.571992874145508,19.997846603393555,17.00130271911621,24.191627502441406
274,4352502.146464647,4085013.005050505,41.35076141357422,42.41967010498047,38.538307189941406,27.08266830444336
275,4352643.560606061,4085013.005050505,48.47268295288086,49.498741149902344,50.398231506347656,50.42607116699219
276,4352784.974747474,4085013.005050505,43.790958404541016,45.0018424987793,43.89676284790039,26.368680953979492
277,4352926.388888889,4085013.005050505,40.469207763671875,41.83920669555664,39.29087448120117,54.56809616088867
278,4353067.803030303,4085013.005050505,35.93201446533203,36.45269012451172,34.97080993652344,44.68830490112305
279,4353209.217171717,4085013.005050505,28.178518295288086,28.346506118774414,26.772310256958008,15.142285346984863
280,4353350.631313131,4085013.005050505,22.261348724365234,22.290184020996094,22.16532325744629,31.64727020263672
281,4353492.045454546,4085013.005050505,20.492431640625,19.945205688476562,20.501346588134766,9.343066215515137
282,4353633.45959596,4085013.005050505,21.63054656982422,21.98988914489746,24.637540817260742,21.56014633178711
283,4353774.873737373,4085013.005050505,12.541169166564941,12.694260597229004,11.737066268920898,11.452886581420898
284,4353916.287878788,4085013.005050505,2.37914776802063,2.3860890865325928,2.4904444217681885,2.5876922607421875
285,4354057.702020202,4085013.005050505,2.257516860961914,2.2461977005004883,2.349261999130249,2.3833634853363037
286,4354199.1161616165,4085013.005050505,9.999999747378752e-06,0.05685162544250488,0.03770388290286064,0.05562826618552208
287,4354340.53030303,4085013.005050505,0.0,0.0,0.0,0.0
288,4354481.944444444,4085013.005050505,0.0,0.0,0.0,0.0
289,4354623.358585859,4085013.005050505,0.0,0.0,0.0,0.0
290,4354764.7727272725,4085013.005050505,0.0,0.0,0.0,0.0
291,4354906.186868687,4085013.005050505,0.0,0.0,0.0,0.0
292,4355047.601010101,4085013.005050505,0.0,0.0,0.0,0.0
293,4355189.015151516,4085013.005050505,0.0,0.0,0.0,0.0
294,4355330.429292929,4085013.005050505,0.0,0.0,0.0,0.0
295,4355471.843434343,4085013.005050505,0.0,0.0,0.0,0.0
296,4355613.257575758,4085013.005050505,0.0,0.0,0.0,0.0
297,4355754.671717172,4085013.005050505,0.0,0.0,0.0,0.0
298,4355896.085858586,4085013.005050505,0.0,0.0,0.0,0.0
