,x,y,pixel_truth,pixel_hq,pixel_mq,pixel_lq
74,4348796.120689655,4085014.224137931,22.18119239807129,25.252222061157227,19.816804885864258,36.672210693359375
75,4349278.879310345,4085014.224137931,21.656526565551758,22.97771453857422,24.0554256439209,32.5565299987793
76,4349761.637931035,4085014.224137931,25.996583938598633,26.998716354370117,28.550132751464844,38.321102142333984
77,4350244.3965517245,4085014.224137931,17.867862701416016,17.88157844543457,20.04372787475586,17.079988479614258
78,4350727.155172414,4085014.224137931,24.05755043029785,25.107406616210938,26.338680267333984,23.491302490234375
79,4351209.913793104,4085014.224137931,20.392240524291992,23.435319900512695,21.9180908203125,26.19794464111328
80,4351692.672413793,4085014.224137931,3.046036720275879,4.988944053649902,5.291697978973389,-2.9457385540008545
81,4352175.431034483,4085014.224137931,9.523097038269043,9.865106582641602,11.436827659606934,0.7679953575134277
82,4352658.189655173,4085014.224137931,28.166105270385742,29.228361129760742,27.936323165893555,28.02316665649414
83,4353140.948275862,4085014.224137931,32.03054428100586,32.82197189331055,40.60325241088867,34.88371658325195
84,4353623.706896552,4085014.224137931,32.308780670166016,32.768314361572266,34.43340301513672,47.018836975097656
85,4354106.4655172415,4085014.224137931,19.77457618713379,19.95302963256836,20.524084091186523,29.477710723876953
86,4354589.224137931,4085014.224137931,15.404814720153809,17.60128402709961,17.45686912536621,11.467424392700195
87,4355071.982758621,4085014.224137931,5.2019500732421875,5.868829727172852,8.69140625,14.829000473022461
88,4355554.74137931,4085014.224137931,0.0,0.0,0.0,0.0
89,4356037.5,4085014.224137931,0.0,0.0,0.0,0.0
90,4342037.5,4085015.0862068967,365.5341491699219,372.7649230957031,372.9902038574219,410.2947998046875
91,4342520.25862069,4085015.0862068967,360.4344787597656,349.6390075683594,388.32684326171875,469.590087890625
92,4343003.017241379,4085015.0862068967,318.6846923828125,320.5509033203125,314.13043212890625,161.75613403320312
93,4343485.775862069,4085015.0862068967,284.84515380859375,277.5676574707031,277.6632080078125,392.45220947265625
94,4343968.5344827585,4085015.0862068967,276.0565490722656,282.9702453613281,289.577392578125,317.8911437988281
95,4344451.293103448,4085015.0862068967,290.5462951660156,295.2980041503906,290.27496337890625,373.8927001953125
96,4344934.051724138,4085015.0862068967,259.25433349609375,262.46923828125,313.9491882324219,188.36473083496094
97,4345416.810344827,4085015.0862068967,220.27906799316406,225.02456665039062,253.0087890625,188.30502319335938
98,4345899.568965517,4085015.0862068967,176.1002960205078,169.49798583984375,152.4398651123047,175.6304168701172
99,4346382.327586207,4085015.0862068967,141.84091186523438,143.0995330810547,149.2206268310547,111.10613250732422
100,4346865.086206896,4085015.0862068967,105.01280975341797,105.90155792236328,116.9474868774414,117.05030822753906
101,4347347.844827586,4085015.0862068967,100.31277465820312,101.58633422851562,88.95426177978516,137.15284729003906
102,4347830.6034482755,4085015.0862068967,60.93923568725586,60.56407165527344,53.65283203125,35.14159393310547
103,4348313.362068965,4085015.0862068967,71.41224670410156,70.26544189453125,70.11109924316406,44.45023727416992
104,4348796.120689655,4085015.0862068967,52.68893814086914,53.56103515625,57.009395599365234,92.35823822021484
105,4349278.879310345,4085015.0862068967,15.844184875488281,16.35988998413086,21.78565788269043,35.63261413574219
106,4349761.637931035,4085015.0862068967,18.99115562438965,20.484722137451172,19.109460830688477,26.681644439697266
107,4350244.3965517245,4085015.0862068967,16.139766693115234,16.267404556274414,20.219970703125,25.593368530273438
108,4350727.155172414,4085015.0862068967,17.41294288635254,18.402786254882812,22.25528907775879,38.71941375732422
109,4351209.913793104,4085015.0862068967,5.36455774307251,4.654003143310547,9.865347862243652,10.973947525024414
110,4351692.672413793,4085015.0862068967,9.19729232788086,10.629820823669434,9.188344955444336,8.961715698242188
111,4352175.431034483,4085015.0862068967,13.062769889831543,13.677398681640625,17.77092742919922,14.394392967224121
112,4352658.189655173,4085015.0862068967,11.45800495147705,12.61839485168457,16.03632354736328,9.328907012939453
113,4353140.948275862,4085015.0862068967,8.77678394317627,9.497057914733887,6.458118438720703,5.798624038696289
114,4353623.706896552,4085015.0862068967,6.672088623046875,5.240370750427246,3.7966971397399902,8.856369972229004
115,4354106.4655172415,4085015.0862068967,15.73047924041748,16.1350040435791,12.823437690734863,26.988765716552734
116,4354589.224137931,4085015.0862068967,12.851666450500488,13.049788475036621,12.612374305725098,16.112796783447266
117,4355071.982758621,4085015.0862068967,21.25330352783203,20.013334274291992,25.843799591064453,29.94647216796875
118,4355554.74137931,4085015.0862068967,12.861989974975586,13.205570220947266,12.955875396728516,20.85272979736328
119,4356037.5,4085015.0862068967,12.37584400177002,14.972753524780273,13.77647590637207,9.400110244750977
120,4342037.5,4085015.9482758623,346.83489990234375,348.1279296875,348.0643005371094,363.3857421875
121,4342520.25862069,4085015.9482758623,327.76470947265625,334.78558349609375,333.3927001953125,299.0062255859375
122,4343003.017241379,4085015.9482758623,286.38616943359375,289.7970275878906,274.433349609375,225.5765380859375
123,4343485.775862069,4085015.9482758623,284.8174743652344,291.1255187988281,309.2366943359375,313.73992919921875
124,4343968.5344827585,4085015.9482758623,285.3536376953125,282.907958984375,319.059814453125,481.8133850097656
125,4344451.293103448,4085015.9482758623,280.2490539550781,274.2787170410156,301.71649169921875,305.31549072265625
126,4344934.051724138,4085015.9482758623,255.33819580078125,257.84368896484375,225.93333435058594,245.71331787109375
127,4345416.810344827,4085015.9482758623,190.91885375976562,192.6658477783203,180.15550231933594,229.35028076171875
128,4345899.568965517,4085015.9482758623,154.0009307861328,153.14590454101562,175.97427368164062,235.2207794189453
129,4346382.327586207,4085015.9482758623,129.54135131835938,131.7708740234375,126.05928039550781,185.1956329345703
130,4346865.086206896,4085015.9482758623,112.10052490234375,116.8563461303711,136.59617614746094,112.95626068115234
131,4347347.844827586,4085015.9482758623,118.20787811279297,116.86624145507812,129.09622192382812,188.55075073242188
132,4347830.6034482755,4085015.9482758623,88.16752624511719,86.2603759765625,94.07289123535156,45.17299270629883
133,4348313.362068965,4085015.9482758623,76.58373260498047,76.15008544921875,75.17144012451172,117.75152587890625
134,4348796.120689655,4085015.9482758623,71.79150390625,73.28681182861328,67.10726165771484,42.6367073059082
135,4349278.879310345,4085015.9482758623,45.917362213134766,48.70185852050781,51.38843536376953,55.958106994628906
136,4349761.637931035,4085015.9482758623,42.833824157714844,40.70241165161133,44.87024688720703,26.940916061401367
137,4350244.3965517245,4085015.9482758623,13.575676918029785,14.581971168518066,16.430204391479492,12.754417419433594
138,4350727.155172414,4085015.9482758623,9.661980628967285,10.529829978942871,11.802512168884277,9.922475814819336
139,4351209.913793104,4085015.9482758623,15.830432891845703,15.918967247009277,19.134754180908203,8.702888488769531
140,4351692.672413793,4085015.9482758623,11.953414916992188,12.774809837341309,13.233819961547852,24.067235946655273
141,4352175.431034483,4085015.9482758623,10.70240592956543,11.453827857971191,10.868392944335938,15.056401252746582
142,4352658.189655173,4085015.9482758623,9.74930191040039,9.119796752929688,9.332765579223633,7.308962821960449
143,4353140.948275862,4085015.9482758623,0.0,0.0,0.0,0.0
144,4353623.706896552,4085015.9482758623,6.728437900543213,6.774896621704102,5.759177207946777,14.457576751708984
145,4354106.4655172415,4085015.9482758623,6.4294047355651855,8.406811714172363,7.927225112915039,13.87001895904541
146,4354589.224137931,4085015.9482758623,14.13349437713623,13.643120765686035,16.200786590576172,10.121485710144043
147,4355071.982758621,4085015.9482758623,13.740803718566895,15.72010612487793,14.795358657836914,16.96481704711914
148,4355554.74137931,4085015.9482758623,9.54422378540039,10.791194915771484,13.470458984375,5.398416996002197
149,4356037.5,4085015.9482758623,10.386627197265625,12.993631362915039,9.626649856567383,6.925800323486328
150,4342037.5,4085016.8103448274,314.9786682128906,322.0788879394531,330.6888427734375,337.2674560546875
151,4342520.25862069,4085016.8103448274,294.8125915527344,293.0775451660156,268.4081726074219,307.31866455078125
152,4343003.017241379,4085016.8103448274,294.1136169433594,288.742431640625,306.566650390625,420.9709167480469
153,4343485.775862069,4085016.8103448274,319.535888671875,320.4527893066406,334.2375183105469,562.8817749023438
154,4343968.5344827585,4085016.8103448274,297.8226013183594,294.9737854003906,298.8094482421875,419.1495056152344
155,4344451.293103448,4085016.8103448274,264.9711608886719,256.7858581542969,311.3984375,186.46096801757812
156,4344934.051724138,4085016.8103448274,242.92636108398438,237.9088592529297,249.74639892578125,63.116065979003906
157,4345416.810344827,4085016.8103448274,202.39837646484375,202.12155151367188,224.51065063476562,112.04376983642578
158,4345899.568965517,4085016.8103448274,162.17190551757812,163.63540649414062,196.56488037109375,227.21878051757812
159,4346382.327586207,4085016.8103448274,128.34498596191406,133.7001495361328,116.68357849121094,125.240478515625
160,4346865.086206896,4085016.8103448274,126.77617645263672,127.00916290283203,149.71417236328125,182.2353973388672
161,4347347.844827586,4085016.8103448274,129.49240112304688,126.9238052368164,153.48915100097656,109.27223205566406
162,4347830.6034482755,4085016.8103448274,127.48912048339844,125.60629272460938,100.7488021850586,166.73313903808594
163,4348313.362068965,4085016.8103448274,101.40647888183594,101.61868286132812,88.07479095458984,133.4933624267578
164,4348796.120689655,4085016.8103448274,45.96078109741211,47.69435119628906,45.589107513427734,42.0724983215332
165,4349278.879310345,4085016.8103448274,51.14204788208008,49.73788070678711,50.915504455566406,77.08322143554688
166,4349761.637931035,4085016.8103448274,63.14085388183594,64.11524963378906,68.98445129394531,45.12932586669922
167,4350244.3965517245,4085016.8103448274,17.067123413085938,17.434383392333984,16.527667999267578,24.676265716552734
168,4350727.155172414,4085016.8103448274,5.597102642059326,5.957052230834961,8.534326553344727,1.7440319061279297
169,4351209.913793104,4085016.8103448274,10.972139358520508,12.784607887268066,14.89689826965332,18.331872940063477
170,4351692.672413793,4085016.8103448274,8.748926162719727,10.22253704071045,6.9716691970825195,8.43606185913086
171,4352175.431034483,4085016.8103448274,17.0414981842041,19.452045440673828,22.514699935913086,24.86910057067871
172,4352658.189655173,4085016.8103448274,14.35400676727295,16.203880310058594,18.422103881835938,24.43079376220703
173,4353140.948275862,4085016.8103448274,0.0,0.0,0.0,0.0
174,4353623.706896552,4085016.8103448274,0.030041078105568886,2.004639148712158,4.091170310974121,3.7949109077453613
175,4354106.4655172415,4085016.8103448274,0.026296839118003845,2.4087371826171875,1.9775285720825195,6.634117603302002
176,4354589.224137931,4085016.8103448274,5.213944435119629,5.021603584289551,9.896533966064453,5.587346076965332
177,4355071.982758621,4085016.8103448274,12.299041748046875,14.631712913513184,11.517542839050293,11.25406265258789
178,4355554.74137931,4085016.8103448274,6.101573467254639,6.92165470123291,7.193429470062256,15.930148124694824
179,4356037.5,4085016.8103448274,15.6697998046875,17.34012794494629,15.601696968078613,15.617471694946289
180,4342037.5,4085017.672413793,327.1816711425781,335.23284912109375,348.69879150390625,228.42340087890625
181,4342520.25862069,4085017.672413793,304.1871337890625,309.6333312988281,333.9159851074219,305.0656433105469
182,4343003.017241379,4085017.672413793,308.1694641113281,313.3581237792969,343.5592346191406,475.5092468261719
183,4343485.775862069,4085017.672413793,315.82574462890625,312.1619873046875,341.2638244628906,272.73077392578125
184,4343968.5344827585,4085017.672413793,316.7881164550781,308.9906005859375,296.8308410644531,252.05239868164062
185,4344451.293103448,4085017.672413793,289.7095031738281,284.6161193847656,328.6356201171875,395.1355895996094
186,4344934.051724138,4085017.672413793,289.7864074707031,283.44091796875,305.4786682128906,242.3427734375
187,4345416.810344827,4085017.672413793,236.9442596435547,235.49342346191406,256.8967590332031,452.0351867675781
188,4345899.568965517,4085017.672413793,168.39695739746094,171.1978759765625,157.53692626953125,181.38958740234375
189,4346382.327586207,4085017.672413793,140.32615661621094,140.34158325195312,154.8330535888672,186.08383178710938
190,4346865.086206896,4085017.672413793,139.05783081054688,136.21624755859375,116.6585922241211,154.44027709960938
191,4347347.844827586,4085017.672413793,138.95689392089844,138.57638549804688,144.87010192871094,185.76565551757812
192,4347830.6034482755,4085017.672413793,155.3542022705078,156.09213256835938,162.28201293945312,184.096435546875
193,4348313.362068965,4085017.672413793,131.34129333496094,135.4517364501953,142.6123504638672,144.0472869873047
194,4348796.120689655,4085017.672413793,47.009368896484375,49.47133255004883,56.00944137573242,67.38720703125
195,4349278.879310345,4085017.672413793,32.44763946533203,31.91096305847168,32.827980041503906,31.394638061523438
196,4349761.637931035,4085017.672413793,25.881946563720703,27.49555778503418,35.091407775878906,12.246257781982422
197,4350244.3965517245,4085017.672413793,15.926108360290527,16.131887435913086,15.071362495422363,12.203882217407227
198,4350727.155172414,4085017.672413793,16.24654197692871,16.365692138671875,23.027324676513672,22.15522003173828
199,4351209.913793104,4085017.672413793,18.187467575073242,17.821041107177734,22.469989776611328,15.2677640914917
200,4351692.672413793,4085017.672413793,10.460824012756348,10.356459617614746,12.99186897277832,14.728639602661133
201,4352175.431034483,4085017.672413793,18.205554962158203,21.997671127319336,23.93694305419922,42.106956481933594
202,4352658.189655173,4085017.672413793,25.06296157836914,27.653045654296875,27.306751251220703,23.202064514160156
203,4353140.948275862,4085017.672413793,24.04944610595703,25.538312911987305,27.169532775878906,30.295190811157227
204,4353623.706896552,4085017.672413793,12.407489776611328,14.194165229797363,14.445151329040527,11.897844314575195
205,4354106.4655172415,4085017.672413793,1.272470474243164,0.22238576412200928,4.270773887634277,8.034444808959961
206,4354589.224137931,4085017.672413793,6.0189008712768555,6.0489912033081055,8.218744277954102,13.356399536132812
207,4355071.982758621,4085017.672413793,7.7666401863098145,8.088322639465332,12.52011489868164,6.291722297668457
208,4355554.74137931,4085017.672413793,8.332653999328613,10.511677742004395,12.111030578613281,25.65372085571289
209,4356037.5,4085017.672413793,13.105591773986816,12.502333641052246,14.382445335388184,11.747054100036621
210,4342037.5,4085018.5344827585,339.8025817871094,341.08782958984375,329.54644775390625,236.14422607421875
211,4342520.25862069,4085018.5344827585,316.44244384765625,306.43304443359375,331.12939453125,510.88055419921875
212,4343003.017241379,4085018.5344827585,329.2478332519531,323.76885986328125,364.7527160644531,428.9726257324219
213,4343485.775862069,4085018.5344827585,355.2856140136719,362.1748962402344,335.7146301269531,300.3284912109375
214,4343968.5344827585,4085018.5344827585,334.9283447265625,336.70220947265625,267.3233642578125,370.5667724609375
215,4344451.293103448,4085018.5344827585,316.7607116699219,323.95745849609375,237.8913116455078,202.03538513183594
216,4344934.051724138,4085018.5344827585,289.66241455078125,283.2055358886719,314.3916015625,220.7833709716797
217,4345416.810344827,4085018.5344827585,195.7743682861328,188.40145874023438,213.67324829101562,112.13568115234375
218,4345899.568965517,4085018.5344827585,191.0382537841797,191.254150390625,167.5238800048828,178.72445678710938
219,4346382.327586207,4085018.5344827585,159.07809448242188,160.24923706054688,137.63636779785156,162.48365783691406
220,4346865.086206896,4085018.5344827585,143.06863403320312,144.5482940673828,148.2418975830078,153.0048065185547
221,4347347.844827586,4085018.5344827585,150.6236572265625,154.4041748046875,166.91116333007812,184.02536010742188
222,4347830.6034482755,4085018.5344827585,170.78317260742188,159.8444061279297,172.2999725341797,234.8437042236328
223,4348313.362068965,4085018.5344827585,111.76475524902344,112.36161041259766,105.80537414550781,155.31040954589844
224,4348796.120689655,4085018.5344827585,59.13407516479492,57.95909881591797,57.284969329833984,65.3211898803711
225,4349278.879310345,4085018.5344827585,34.18716812133789,37.13945007324219,32.860897064208984,40.679508209228516
226,4349761.637931035,4085018.5344827585,30.12668228149414,31.15384292602539,36.45230484008789,31.702373504638672
227,4350244.3965517245,4085018.5344827585,18.544776916503906,18.50853729248047,20.582109451293945,24.276735305786133
228,4350727.155172414,4085018.5344827585,26.034687042236328,28.646787643432617,25.306140899658203,45.17980194091797
229,4351209.913793104,4085018.5344827585,42.6401252746582,40.04796600341797,46.01728820800781,56.510040283203125
230,4351692.672413793,4085018.5344827585,23.313817977905273,22.094404220581055,22.410785675048828,19.614234924316406
231,4352175.431034483,4085018.5344827585,17.858966827392578,19.68209457397461,21.467172622680664,23.197025299072266
232,4352658.189655173,4085018.5344827585,21.23147201538086,21.82993507385254,19.676254272460938,28.710147857666016
233,4353140.948275862,4085018.5344827585,28.76816749572754,29.00347900390625,30.57423973083496,37.64418029785156
234,4353623.706896552,4085018.5344827585,25.927602767944336,26.581274032592773,35.10121536254883,38.81781005859375
235,4354106.4655172415,4085018.5344827585,15.45710277557373,16.02088165283203,17.052528381347656,16.453136444091797
236,4354589.224137931,4085018.5344827585,8.09638500213623,8.958666801452637,11.422372817993164,11.4954833984375
237,4355071.982758621,4085018.5344827585,8.937551498413086,10.264863967895508,6.6479949951171875,24.330204010009766
238,4355554.74137931,4085018.5344827585,9.681151390075684,9.108777046203613,14.52581787109375,28.985057830810547
239,4356037.5,4085018.5344827585,8.610417366027832,10.026897430419922,9.483061790466309,17.96039390563965
240,4342037.5,4085019.396551724,341.9869689941406,355.5044250488281,355.1060485839844,408.5309753417969
241,4342520.25862069,4085019.396551724,320.9928894042969,332.7017517089844,349.2779846191406,318.1321716308594
242,4343003.017241379,4085019.396551724,365.5401611328125,362.87957763671875,390.924560546875,272.8722839355469
243,4343485.775862069,4085019.396551724,404.58123779296875,402.0904541015625,374.78216552734375,271.1242370605469
244,4343968.5344827585,4085019.396551724,372.21929931640625,378.69097900390625,401.6707763671875,412.36639404296875
245,4344451.293103448,4085019.396551724,368.3543701171875,375.1536560058594,384.1497802734375,465.05181884765625
246,4344934.051724138,4085019.396551724,333.00726318359375,327.1570129394531,361.2850341796875,336.439208984375
247,4345416.810344827,4085019.396551724,187.55291748046875,182.09072875976562,201.6468048095703,211.3625030517578
248,4345899.568965517,4085019.396551724,209.6566162109375,207.7163543701172,247.76116943359375,161.6353759765625
249,4346382.327586207,4085019.396551724,166.48623657226562,166.0891571044922,181.6804962158203,234.22784423828125
250,4346865.086206896,4085019.396551724,124.75751495361328,126.33731842041016,96.57454681396484,171.69549560546875
251,4347347.844827586,4085019.396551724,145.95675659179688,146.2328338623047,141.68923950195312,166.4928436279297
252,4347830.6034482755,4085019.396551724,161.82945251464844,161.73475646972656,188.3020477294922,159.62472534179688
253,4348313.362068965,4085019.396551724,84.80194854736328,87.38871765136719,82.69854736328125,74.46515655517578
254,4348796.120689655,4085019.396551724,41.09617233276367,44.560203552246094,47.48902893066406,34.5651741027832
255,4349278.879310345,4085019.396551724,73.17379760742188,71.16059875488281,61.96426010131836,52.8261604309082
256,4349761.637931035,4085019.396551724,82.20655059814453,83.64937591552734,95.15876007080078,104.90645599365234
257,4350244.3965517245,4085019.396551724,46.707557678222656,46.5499153137207,48.51020812988281,78.72836303710938
258,4350727.155172414,4085019.396551724,42.91486740112305,43.355133056640625,49.85132598876953,53.09232711791992
259,4351209.913793104,4085019.396551724,23.236780166625977,24.019851684570312,25.49439811706543,35.94546127319336
260,4351692.672413793,4085019.396551724,22.425262451171875,21.747957229614258,27.938560485839844,30.095623016357422
261,4352175.431034483,4085019.396551724,37.463539123535156,38.331817626953125,34.31547164916992,40.674354553222656
262,4352658.189655173,4085019.396551724,29.310771942138672,29.993009567260742,25.989482879638672,20.801551818847656
263,4353140.948275862,4085019.396551724,30.360578536987305,32.98853302001953,39.20454025268555,50.1700439453125
264,4353623.706896552,4085019.396551724,31.651609420776367,32.162933349609375,39.7791748046875,32.419700622558594
265,4354106.4655172415,4085019.396551724,27.892610549926758,29.249277114868164,30.47952651977539,38.90753936767578
266,4354589.224137931,4085019.396551724,18.293888092041016,20.570175170898438,21.803760528564453,17.187192916870117
267,4355071.982758621,4085019.396551724,10.004923820495605,9.138145446777344,10.059613227844238,10.615575790405273
268,4355554.74137931,4085019.396551724,15.198200225830078,15.53365421295166,16.48917007446289,15.569608688354492
269,4356037.5,4085019.396551724,17.244112014770508,19.362733840942383,15.874486923217773,17.70364761352539
270,4342037.5,4085020.2586206896,339.6755065917969,343.4765930175781,357.73590087890625,379.0187683105469
271,4342520.25862069,4085020.2586206896,334.16973876953125,353.0751037597656,282.9122009277344,395.2797546386719
272,4343003.017241379,4085020.2586206896,401.73626708984375,404.0772705078125,366.3804016113281,485.778564453125
273,4343485.775862069,4085020.2586206896,426.3598937988281,429.5207824707031,433.9749450683594,558.7407836914062
274,4343968.5344827585,4085020.2586206896,396.4937438964844,393.9979248046875,400.259765625,449.3125915527344
275,4344451.293103448,4085020.2586206896,401.0619201660156,396.8977355957031,349.1839599609375,357.71697998046875
276,4344934.051724138,4085020.2586206896,373.310791015625,381.2484130859375,400.06793212890625,487.04278564453125
277,4345416.810344827,4085020.2586206896,197.0391387939453,202.75022888183594,212.86068725585938,201.80084228515625
278,4345899.568965517,4085020.2586206896,215.47952270507812,207.85411071777344,198.2173309326172,286.705322265625
279,4346382.327586207,4085020.2586206896,132.2244110107422,137.1775665283203,127.35538482666016,134.24046325683594
280,4346865.086206896,4085020.2586206896,122.78430938720703,124.37393188476562,122.05126190185547,109.67517852783203
