x,y,truth,sensor_hq,sensor_lq,agg_truth,pixel_hq,pixel_lq
0.19774718397997498,0.9649561952440551,0.45490196078431366,0.4489461213562012,0.3426570111312691,0.45490196347236633,0.5344349145889282,0.38453608751296997
0.07884856070087609,0.12015018773466835,0.01437908496732021,0.03208693783902551,-0.01005329477158844,0.1649688482284546,0.22022902965545654,0.19485411047935486
0.425531914893617,0.07759699624530658,0.33986928104575165,0.3451703928792765,0.2467856441559427,0.3643561005592346,0.4276084303855896,0.33744966983795166
0.27033792240300375,0.23529411764705876,0.4183006535947712,0.42485079640956314,0.12171572888789667,0.42559486627578735,0.4811253547668457,0.38661831617355347
0.7021276595744681,0.3016270337922403,0.8326797385620915,0.8232887289363408,0.7933857934030872,0.8286253809928894,0.8663471937179565,0.8217843174934387
0.690863579474343,0.37046307884856067,0.8326797385620915,0.8423409605353501,0.7397480839947284,0.8175806999206543,0.8476461172103882,1.2135186195373535
0.7259073842302879,0.5519399249061326,0.6601307189542485,0.6221988862668487,0.46412520051633954,0.641716480255127,0.6713970899581909,0.7585902810096741
0.8285356695869838,0.8423028785982478,0.5006535947712418,0.5148007606424286,0.5763396451145593,0.5099992156028748,0.5543512105941772,0.58388352394104
0.6946182728410514,0.47684605757196497,0.6941176470588235,0.7148114203807544,0.3943817150970148,0.717154324054718,0.7744957804679871,0.9389435052871704
0.34292866082603257,0.040050062578222745,0.4980392156862745,0.5245978183785458,0.6355993850251269,0.4952729344367981,0.5459888577461243,0.7568281888961792
0.6132665832290363,0.17396745932415514,0.6287581699346405,0.6741983107764001,0.5011269742101101,0.6007339954376221,0.6478843688964844,0.6638621687889099
0.6032540675844806,0.25406758448060074,0.711111111111111,0.7151467382854508,0.714862425897809,0.6914777159690857,0.7080473303794861,0.7763286828994751
0.0425531914893617,0.6971214017521903,0.36993464052287583,0.378671330367033,0.30412753618689636,0.367800235748291,0.41597092151641846,0.3961641788482666
0.31789737171464333,0.7596996245306633,0.8300653594771242,0.8517882480193049,0.9610304737904142,0.8278952240943909,0.8867987990379333,1.016662359237671
0.5556946182728411,0.7759699624530663,0.6666666666666667,0.6733528513727146,0.6292323980897495,0.6627604365348816,0.7254026532173157,0.6881129145622253
0.1702127659574468,0.08760951188986232,0.41437908496732023,0.4160919418853628,0.450327232148784,0.4173087775707245,0.4892961084842682,0.7241393327713013
0.2202753441802253,0.5431789737171464,0.3464052287581699,0.361474002465435,0.43086361690249175,0.3541143238544464,0.4093339741230011,0.45671600103378296
0.7321652065081352,0.6583229036295369,0.4366013071895425,0.4591562527541205,0.3729648510627152,0.4524509906768799,0.49207448959350586,0.6088505387306213
0.42928660826032544,0.3003754693366708,0.4339869281045752,0.4494173944738636,0.5867384002606211,0.42980748414993286,0.4913925528526306,0.45397499203681946
0.327909887359199,0.2152690863579474,0.4,0.4211127435529081,0.3765126955803433,0.4065857231616974,0.44105830788612366,0.23798097670078278
0.3717146433041302,0.20150187734668334,0.4339869281045752,0.45354059477576547,0.9341848955575193,0.43677619099617004,0.49716371297836304,0.5720582604408264
0.15143929912390489,0.3028785982478097,0.5241830065359476,0.5594807818630889,0.5151619957252774,0.5356451869010925,0.5942370891571045,0.6169995665550232
0.3617021276595745,0.2690863579474343,0.39084967320261443,0.40058876025056905,0.41584845147196325,0.39173048734664917,0.44700828194618225,0.5890291333198547
0.20901126408010012,0.20150187734668334,0.4274509803921569,0.4509912611129611,0.5138652670233879,0.4362081289291382,0.4653858542442322,0.5759420394897461
0.5118898623279099,0.8097622027534418,0.7281045751633988,0.7201152281819887,0.9809857194596313,0.7159249782562256,0.767193615436554,0.5184025168418884
0.9849812265331664,0.17647058823529405,0.5581699346405229,0.575412010129859,0.8864884375420023,0.5864346623420715,0.6605671048164368,0.7832375168800354
0.3141426783479349,0.4806007509386734,0.3477124183006536,0.32921322809885545,0.48461089379538846,0.34804558753967285,0.41855913400650024,0.19292207062244415
0.35544430538172717,0.5594493116395494,0.3947712418300654,0.3895029461376959,0.15237242140114388,0.3915722072124481,0.4390532970428467,0.49717384576797485
0.04630788485607009,0.08760951188986232,0.0,-0.007520854473114014,0.04120060056447983,5.872140536666848e-05,0.045112188905477524,0.0949835255742073
0.904881101376721,0.3566958698372966,0.6248366013071895,0.6292007393549008,0.8475814639268084,0.6473537087440491,0.7403307557106018,0.8160892724990845
0.6145181476846058,0.7584480600750938,0.5568627450980392,0.5617866624509058,0.3618911454057243,0.5384714603424072,0.5901731848716736,0.35604342818260193
0.9061326658322904,0.34042553191489355,0.6522875816993465,0.6373233592268426,0.7590283981474333,0.6460439562797546,0.6892160177230835,0.8303396105766296
0.7546933667083855,0.36670838548185225,0.8300653594771242,0.8091683723223514,0.23665233464372804,0.8308555483818054,0.8945823311805725,1.1206731796264648
0.4655819774718398,0.799749687108886,0.8326797385620915,0.8690906068522377,1.3196855383261887,0.8212367296218872,0.8962906002998352,0.8763650059700012
0.8397997496871089,0.853566958698373,0.5215686274509805,0.5140974282870584,0.4098612543419438,0.5178486704826355,0.5628481507301331,0.5311422348022461
0.11889862327909888,0.7071339173967459,0.33071895424836606,0.34051790128327464,0.2672451964274319,0.3563368022441864,0.4110085368156433,0.24271342158317566
0.7171464330413017,0.5018773466833542,0.6718954248366014,0.7050486700440093,0.7399082898533187,0.6879557371139526,0.711065411567688,1.0405527353286743
0.20275344180225283,0.8560700876095119,0.45882352941176463,0.49018382081155326,0.5153034016038368,0.47611215710639954,0.5253612995147705,0.7340841889381409
0.08635794743429287,0.8397997496871089,0.6222222222222222,0.631742907380113,0.8600815933652339,0.6127910614013672,0.6781242489814758,0.7283252477645874
0.9148936170212766,0.5431789737171464,0.4980392156862745,0.4962962206061144,0.2881950964238082,0.5139527320861816,0.5421412587165833,0.5088736414909363
0.8035043804755945,0.5168961201501877,0.5267973856209152,0.5277370325362878,0.33903800820033303,0.5469681620597839,0.5986111760139465,0.6371382474899292
0.14893617021276595,0.5168961201501877,0.4457516339869282,0.44764767597924743,0.4739689641212366,0.4364940822124481,0.46315956115722656,0.3849811553955078
0.4005006257822278,0.6270337922403004,0.43529411764705883,0.435337058924025,0.47763197456682194,0.45612746477127075,0.5061391592025757,0.389371395111084
0.44430538172715894,0.6883604505632039,0.7189542483660131,0.7055842944906644,0.5991193555987526,0.6715469360351562,0.7005215883255005,0.6598843336105347
0.45431789737171463,0.276595744680851,0.4117647058823529,0.40444339226057885,0.3100181396414689,0.43795573711395264,0.4804150462150574,0.5320061445236206
0.6508135168961202,0.25156445556946183,0.7529411764705882,0.7835897575049321,0.8249100715261916,0.7192721366882324,0.763918399810791,0.7335128784179688
0.27784730913642053,0.14893617021276595,0.5542483660130719,0.5712958342522171,0.8329528219098419,0.5351307392120361,0.6022039651870728,0.33417630195617676
0.1414267834793492,0.25907384230287855,0.4666666666666667,0.47868449044120603,0.7742808165347312,0.47544804215431213,0.5318037271499634,0.6847870945930481
0.9386733416770964,0.02127659574468077,0.7882352941176471,0.8098988245010261,0.753935555803306,0.807806134223938,0.8488612771034241,0.8103103637695312
0.7571964956195244,0.2678347934918648,0.8326797385620915,0.846843451325581,1.1331581104976638,0.83078533411026,0.8849262595176697,0.5796043872833252
0.9849812265331664,0.3541927409261577,0.5071895424836601,0.48566722919225114,0.6850346729963689,0.5198970437049866,0.5618894696235657,0.7349519729614258
0.8523153942428036,0.9724655819774718,0.6392156862745098,0.647614612219326,0.688839820079031,0.6845920085906982,0.7363260388374329,0.8521168828010559
0.6445556946182729,0.23529411764705876,0.6954248366013072,0.7000409661468279,0.7131055348055749,0.7207439541816711,0.7821374535560608,0.9824115633964539
0.01376720901126408,0.5294117647058824,0.38169934640522873,0.39526372210273913,0.3164767842687412,0.3899509906768799,0.4349074363708496,0.374614953994751
0.737171464330413,0.4643304130162703,0.7947712418300654,0.7770051040157819,1.133948356106795,0.7829452753067017,0.8491173386573792,0.5714845657348633
0.006257822277847309,0.7384230287859825,0.35686274509803917,0.3675626095507135,0.5200710955428947,0.36331045627593994,0.42058300971984863,0.33858752250671387
0.6795994993742178,0.08886107634543172,0.6967320261437908,0.732155793045753,0.8180230896286952,0.6469745635986328,0.6923866271972656,0.842308759689331
0.30663329161451813,0.4793491864831039,0.3555555555555556,0.37927352802293246,0.22318229133098688,0.3547602593898773,0.38004374504089355,0.40827080607414246
0.7058823529411765,0.918648310387985,0.8300653594771242,0.820042806469126,0.8234804729109102,0.8295955657958984,0.8853257298469543,1.1746859550476074
0.1439299123904881,0.41802252816020025,0.5071895424836601,0.5224011544874277,0.6832816708420623,0.5160499811172485,0.5787146091461182,0.5248009562492371
0.7747183979974969,0.15644555694618267,0.5934640522875818,0.6022752049964496,0.7409721711060391,0.6003880500793457,0.636864185333252,0.8504171371459961
0.411764705882353,0.18022528160200246,0.42222222222222217,0.42824606356165695,0.40223947240407326,0.39509931206703186,0.45141682028770447,0.24241343140602112
0.7058823529411765,0.4117647058823529,0.8300653594771242,0.8523048795163168,1.0472878905091005,0.8184998035430908,0.8683649301528931,0.8680616617202759
0.3904881101376721,0.7434292866082604,0.669281045751634,0.6688702983495548,0.5565923250976856,0.6999387145042419,0.7227176427841187,0.7285484671592712
0.7496871088861077,0.5219023779724656,0.6888888888888889,0.6866381142595589,1.0158272162350346,0.6780815720558167,0.74400794506073,0.6354420781135559
0.8448060075093867,0.5419274092615769,0.5006535947712418,0.48037630616688454,0.33020729161061557,0.5130565762519836,0.5767812132835388,0.3761500418186188
0.44806007509386736,0.3191489361702128,0.4156862745098039,0.4157041916519094,0.5091946472639195,0.4141276180744171,0.4762474596500397,0.6310908198356628
0.03754693366708386,0.8986232790988736,0.6352941176470588,0.6331329853903669,0.3212913130284459,0.6345499157905579,0.6984603404998779,0.9025566577911377
0.29662077596996245,0.8948685857321652,0.8261437908496733,0.8431236823998903,0.8369409661775117,0.772109866142273,0.8339124321937561,0.9478644728660583
0.8723404255319149,0.3842302878598247,0.6784313725490196,0.700536018931035,0.6942953644743494,0.6572673916816711,0.6831554770469666,0.7501822113990784
0.6645807259073843,0.10012515644555697,0.5699346405228758,0.5974968331187704,0.2965824827804461,0.5943104028701782,0.6471280455589294,0.5835737586021423
0.7133917396745932,0.5444305381727159,0.6431372549019607,0.6781896754163594,0.6024124260367076,0.6380770206451416,0.7031107544898987,0.30514705181121826
0.41301627033792243,0.8685857321652065,0.8300653594771242,0.8389965584073313,0.7778955521237267,0.8304508924484253,0.8826447129249573,0.8594923615455627
0.47434292866082606,0.3491864831038798,0.45882352941176474,0.4815262487479415,0.4968804047698832,0.4574882686138153,0.5124768614768982,0.4945875108242035
0.20275344180225283,0.9386733416770964,0.45490196078431366,0.4650128048388711,0.3463247105764764,0.45490196347236633,0.4991591274738312,0.5844172835350037
0.5143929912390488,0.5043804755944932,0.3320261437908497,0.3536292208647812,0.4460898029492831,0.3457656800746918,0.39586329460144043,0.6532542109489441
0.4806007509386734,0.4593241551939925,0.35424836601307197,0.3782522640576875,0.4030245033953046,0.35760313272476196,0.4095819592475891,0.2510145306587219
0.3053817271589487,0.41551939924906134,0.31633986928104585,0.3219969264369172,0.17171383165889711,0.34828558564186096,0.3825070261955261,0.2239600121974945
0.737171464330413,0.8735919899874843,0.7673202614379085,0.7389983994093534,0.7527416417519681,0.7829771637916565,0.811391294002533,0.9398642778396606
0.6245306633291615,0.4355444305381727,0.6745098039215687,0.6886043600878787,0.9226529425290056,0.6601792573928833,0.7128292918205261,0.8017244338989258
0.3316645807259074,0.4618272841051314,0.30980392156862735,0.3201726979335452,0.46716351282221263,0.3411087989807129,0.38691821694374084,0.26323533058166504
0.7922403003754693,0.028785982478097605,0.580392156862745,0.577501267624625,0.4452429980308944,0.5826286673545837,0.6074483394622803,0.46933597326278687
0.523153942428035,0.28660826032540676,0.5307189542483661,0.541019656617259,0.6616040479564529,0.5663501024246216,0.6273103952407837,1.0128040313720703
0.3704630788485607,0.14518147684605753,0.39869281045751637,0.39167357010666737,0.339756855986555,0.393919974565506,0.4365078806877136,0.5575888752937317
0.3479349186483104,0.36921151439299127,0.3437908496732026,0.3556784798086689,0.4549933403741212,0.3454631268978119,0.3987962603569031,0.5041341781616211
0.4993742177722153,0.7709637046307884,0.677124183006536,0.66266872588259,0.8438265693190878,0.6993757486343384,0.7433539628982544,0.8346589207649231
0.5431789737171464,0.6070087609511889,0.36732026143790864,0.37982538136417193,0.1391371136189646,0.3747536242008209,0.4023796021938324,0.2114938199520111
0.03504380475594493,0.44680851063829785,0.43790849673202614,0.43469644749793646,0.5159192988778374,0.4587724804878235,0.5147044658660889,0.5428310632705688
0.0725907384230288,0.6633291614518148,0.334640522875817,0.3455786012554178,0.36225520690090796,0.35163143277168274,0.4022677540779114,0.2725541293621063
0.6808510638297872,0.981226533166458,0.7869281045751634,0.7913734950652582,1.2368667122260584,0.7756689190864563,0.838234543800354,0.9546796083450317
0.688360450563204,0.7459324155193993,0.43137254901960786,0.4361132621831276,0.42215525727546915,0.4516250491142273,0.4685940742492676,0.6025497913360596
0.33917396745932415,0.6082603254067585,0.45228758169934635,0.4466881019013924,0.31503495596587555,0.4623187184333801,0.4944632649421692,0.4945756793022156
0.851063829787234,0.08510638297872342,0.807843137254902,0.8404274865051446,0.5284358244766253,0.7980379462242126,0.83732670545578,0.43354010581970215
0.37296620775969963,0.06007509386733412,0.39346405228758174,0.39291273479197075,0.2891160186449203,0.406509131193161,0.4564981162548065,0.5463476777076721
0.11639549436795996,0.9699624530663329,0.5267973856209152,0.5175027793902874,0.1688658199356955,0.5105647444725037,0.5671297907829285,0.42310380935668945
0.7246558197747184,0.5219023779724656,0.6901960784313725,0.6824903386780594,1.2089509565506158,0.684926450252533,0.7326120138168335,0.625429630279541
0.9073842302878599,0.8973717146433041,0.6627450980392158,0.6801870440725915,0.8411377532352153,0.6840788125991821,0.7166013121604919,0.6164632439613342
0.934918648310388,0.4055068836045056,0.645751633986928,0.6774018785624107,0.2884603160986825,0.6128727793693542,0.6516104340553284,0.9245241284370422
0.42803504380475593,0.7083854818523154,0.6836601307189543,0.7066266202235489,0.7462426080425023,0.6797206997871399,0.7407352924346924,0.6597697138786316
0.9924906132665833,0.7972465581977471,0.7411764705882353,0.7518270475727908,1.0582727818154054,0.7515097856521606,0.7816236019134521,1.0591365098953247
0.8135168961201502,0.018773466833541863,0.6875816993464052,0.692625555392492,0.47551702352843805,0.6794806718826294,0.7345461845397949,0.7116931080818176
0.1677096370463079,0.11764705882352944,0.3411764705882353,0.347152330040332,0.26279515549456506,0.3759433627128601,0.43501609563827515,0.337736576795578
0.8385481852315394,0.05006257822277849,0.7803921568627451,0.8114854049517409,0.5002836016589861,0.7527803182601929,0.769684374332428,1.0288424491882324
0.2428035043804756,0.5431789737171464,0.3830065359477125,0.4093308809686552,0.6191712361761683,0.3742774724960327,0.4272902309894562,0.4762333929538727
0.5556946182728411,0.7133917396745932,0.5215686274509805,0.5172877707957305,0.44070375438437215,0.5328673720359802,0.597179651260376,0.5086244940757751
0.08760951188986232,0.44305381727158943,0.5411764705882354,0.5615105012806015,0.40200969734497904,0.5314083099365234,0.5781082510948181,0.4863549768924713
0.6020025031289111,0.22528160200250313,0.7045751633986927,0.7591750664041812,0.3266401665057354,0.6893739700317383,0.7195404767990112,0.6105839610099792
0.38673341677096373,0.7321652065081352,0.6183006535947713,0.6353458108615304,0.6237557117105036,0.6166449785232544,0.6784480214118958,0.7095105051994324
0.804755944931164,0.7772215269086358,0.48888888888888893,0.48570848827200797,0.6275257050961905,0.48779743909835815,0.5321675539016724,0.7763335108757019
0.2978723404255319,0.41677096370463074,0.3464052287581699,0.3467984906496515,0.36717892106869887,0.351572722196579,0.3911215364933014,0.42202508449554443
0.6583229036295369,0.9486858573216521,0.7228758169934641,0.7352076818336183,0.7483487476947228,0.7431296110153198,0.8070523142814636,0.702759325504303
0.8060075093867335,0.8961201501877347,0.6169934640522876,0.6103850316683181,1.0465311602836613,0.6382378339767456,0.6839586496353149,0.6529118418693542
0.27909887359199,0.9311639549436797,0.681045751633987,0.7220545364268299,1.0626112986418015,0.7072048783302307,0.7870796918869019,0.818092405796051
0.8085106382978724,0.7021276595744681,0.43790849673202614,0.43508709405537754,0.7005063616677316,0.44817453622817993,0.491976797580719,0.47340935468673706
0.03504380475594493,0.5857321652065082,0.37777777777777777,0.3888584336787241,0.36427981370402124,0.38012024760246277,0.419989675283432,0.19875170290470123
0.5694618272841051,0.7659574468085106,0.6261437908496732,0.6318541740651628,0.7463570002909689,0.6348013877868652,0.6828112602233887,0.7076838612556458
0.23779724655819776,0.007509386733416723,0.3777777777777779,0.3787821753411964,0.39625969467280686,0.39045098423957825,0.4305069148540497,0.41608676314353943
0.31289111389236546,0.10137672090112637,0.5084967320261438,0.5194876816253201,0.6725305908331135,0.49442020058631897,0.5206999778747559,0.48536235094070435
0.737171464330413,0.772215269086358,0.4209150326797386,0.42379500198752973,0.6467979001425526,0.43678513169288635,0.47890496253967285,0.18736056983470917
0.056320400500625784,0.6232790988735919,0.3790849673202614,0.3971007258073787,0.49047828028339463,0.37530508637428284,0.4282141923904419,0.292707234621048
0.25406758448060074,0.01126408010012514,0.4117647058823529,0.43292305877053194,0.512455393391891,0.40874183177948,0.47922009229660034,0.4494664967060089
0.623279098873592,0.7196495619524406,0.5124183006535947,0.5320989665034491,0.5413908129712953,0.49591121077537537,0.531482994556427,0.7460794448852539
0.18898623279098875,0.3003754693366708,0.518954248366013,0.5278501172519652,0.5165966906687597,0.5099864602088928,0.5534476637840271,0.6329758167266846
0.4693366708385482,0.45181476846057567,0.3555555555555556,0.3656240472796802,0.48744071230535235,0.3599124252796173,0.4025845527648926,0.47482168674468994
0.8948685857321652,0.9286608260325406,0.6209150326797386,0.6302373293159026,0.7851114808672269,0.6483519673347473,0.6804717183113098,0.7822754383087158
0.2102628285356696,0.8873591989987484,0.46405228758169936,0.491055477757148,0.6458412837718768,0.46515268087387085,0.5022176504135132,0.6704053282737732
0.2327909887359199,0.7772215269086358,0.5359477124183007,0.5693434790916787,0.42754696170906753,0.5318359136581421,0.605033814907074,0.7933446764945984
0.574468085106383,0.5556946182728411,0.4013071895424837,0.4016167334461423,0.6277384141273117,0.40151143074035645,0.456956684589386,0.36256301403045654
0.9762202753441802,0.9899874843554443,0.74640522875817,0.7706606944215453,0.9044887989410937,0.7387320399284363,0.7742114663124084,0.5779518485069275
0.19774718397997498,0.8735919899874843,0.5032679738562091,0.5123872724632488,0.29188197494470514,0.4743540585041046,0.5321685075759888,0.4239974617958069
